MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
FPT,5/4/2009 12:00:00 AM,58,58,58,58,223130,58,53,55.5,2.5,4.5,40000,6380,76280,61.3,63.55,64.925,68.68,null,null,729.811
FPT,4/29/2009 12:00:00 AM,55.5,55.5,54.5,55.5,563360,57.5,52.5,55,0.5,0.91,0,129000,7320,59.6,62.45,64.4,68.37,null,null,422.7123
FPT,4/28/2009 12:00:00 AM,55,56,54.5,55,507210,57.5,52.5,55,0,0,0,158550,53350,57.9,61.6,63.8,68.03,null,null,154.5903
FPT,4/27/2009 12:00:00 AM,55.5,56,54,55,742370,57.5,52.5,54,1,1.85,0,205510,3000,56.8,60.6,63.2,67.68,null,null,89.05464
FPT,4/24/2009 12:00:00 AM,53.5,54,52,54,627090,56,51,53.5,0.5,0.93,0,138620,55480,55.5,59.2,62.55,67.29,null,null,72.83732
FPT,4/23/2009 12:00:00 AM,54.5,56,53.5,53.5,785730,56.5,51.5,54,-0.5,-0.93,0,149150,26170,54.6,57.95,61.9,66.95,null,null,43.67288
FPT,4/22/2009 12:00:00 AM,54,54,52,54,971890,54,49,51.5,2.5,4.85,0,211160,142020,54.3,56.95,61.425,66.64,null,null,39.68467
FPT,4/21/2009 12:00:00 AM,50.5,52,50.5,51.5,1817720,55.5,50.5,53,-1.5,-2.83,36520,147370,313120,53.6,55.75,60.725,66.33,null,null,42.17997
FPT,4/20/2009 12:00:00 AM,53,53,53,53,401840,58,53,55.5,-2.5,-4.5,0,67830,24220,53.2,55,60.025,65.99,null,null,26.59152
FPT,4/17/2009 12:00:00 AM,57,57.5,55.5,55.5,1117840,60.5,55.5,58,-2.5,-4.31,0,215270,6000,53.5,54.5,59.45,65.64,null,null,11.7204
FPT,4/16/2009 12:00:00 AM,59,59,57,58,1140090,60,55,57.5,0.5,0.87,0,49400,89950,54.4,54.5,59.025,65.33,null,null,4.278838
FPT,4/15/2009 12:00:00 AM,58,60.5,57,57.5,1695010,62,57,59.5,-2,-3.36,30000,333750,58200,55.1,54.7,58.575,65.04,null,null,2.064461
FPT,4/14/2009 12:00:00 AM,59,59.5,57,59.5,1910600,59.5,54.5,57,2.5,4.39,0,232230,112860,56.7,55.15,58.375,64.8,null,null,-0.07956605
FPT,4/13/2009 12:00:00 AM,57,57,57,57,104360,57,52,54.5,2.5,4.59,20000,83420,6500,57.5,55.35,57.975,64.57,null,null,5.081892
FPT,4/10/2009 12:00:00 AM,54.5,54.5,54.5,54.5,249850,54.5,49.4,52,2.5,4.81,0,20710,14850,57.3,55.4,57.3,64.23,null,null,12.57276
FPT,4/9/2009 12:00:00 AM,51.5,53.5,51,52,1017260,54.5,49.4,52,0,0,0,53510,100800,56.1,55.25,56.6,63.77,null,null,17.3292
FPT,4/8/2009 12:00:00 AM,53.5,56.5,51.5,52,1546630,56.5,51.5,54,-2,-3.7,0,99660,113570,55,55.05,56,63.38,null,null,10.18401
FPT,4/7/2009 12:00:00 AM,51.5,54,51,54,1551610,54,49,51.5,2.5,4.85,0,224490,4190,53.9,55.3,55.525,63.09,null,null,9.148812
FPT,4/3/2009 12:00:00 AM,51.5,51.5,51.5,51.5,900770,51.5,47,49.4,2.1,4.25,0,320770,13570,52.8,55.15,55.075,62.81,null,null,11.95728
FPT,4/2/2009 12:00:00 AM,49.4,49.4,48.8,49.4,1114300,49.4,44.8,47.1,2.3,4.88,0,60410,6170,51.78,54.54,54.52,62.438,null,null,17.24584
FPT,4/1/2009 12:00:00 AM,46.8,47.1,46,47.1,311150,47.1,42.7,44.9,2.2,4.9,0,102200,22020,50.8,53.45,53.975,61.97,null,null,22.27838
FPT,3/31/2009 12:00:00 AM,44.2,45,44.1,44.9,828860,47.9,43.5,45.7,-0.8,-1.75,83310,97110,157300,49.38,52.19,53.445,61.398,null,null,26.08556
FPT,3/30/2009 12:00:00 AM,46.2,47.4,45.7,45.7,1024320,50,45.6,48,-2.3,-4.79,0,51180,9120,47.72,50.81,52.98,60.842,null,null,20.08568
FPT,3/27/2009 12:00:00 AM,50.5,50.5,48,48,821740,52,47.5,49.9,-1.9,-3.81,0,69410,21900,47.02,49.91,52.63,60.262,null,null,12.01993
FPT,3/26/2009 12:00:00 AM,49.8,50,48.8,49.9,838490,50.5,46,48.4,1.5,3.1,0,279270,4390,47.12,49.45,52.425,59.71,null,null,9.878592
FPT,3/25/2009 12:00:00 AM,46,48.5,45.9,48.4,962740,48.5,43.9,46.2,2.2,4.76,0,449300,42250,47.38,49.09,52.17,59.198,null,null,18.12385
FPT,3/24/2009 12:00:00 AM,46.2,46.2,46,46.2,240360,46.2,41.8,44,2.2,5,0,87580,16670,47.64,48.51,51.78,58.712,null,null,24.12811
FPT,3/23/2009 12:00:00 AM,45.7,45.7,43.8,44,300350,47.7,43.3,45.5,-1.5,-3.3,0,30820,17760,47.3,47.51,51.405,58.192,null,null,31.15803
FPT,3/20/2009 12:00:00 AM,0,47,44.5,45.5,243850,47.7,43.3,45.5,0,0,0,18000,4540,46.8,46.91,51.03,57.702,null,null,26.46369
FPT,3/19/2009 12:00:00 AM,47.8,48.6,45.5,45.5,682010,50,45.5,47.8,-2.3,-4.81,0,60080,31160,45.92,46.52,50.53,57.242,null,null,21.72801
FPT,3/18/2009 12:00:00 AM,47.6,47.8,47,47.8,907220,47.8,43.4,45.6,2.2,4.82,0,172800,44040,45.8,46.59,50.02,56.878,null,null,14.02613
FPT,3/17/2009 12:00:00 AM,44.8,46.2,44.8,45.6,431840,46.2,41.8,44,1.6,3.64,0,21850,7860,45.68,46.66,49.425,56.47,null,null,19.39212
FPT,3/16/2009 12:00:00 AM,43.9,44,43.4,44,230200,45.5,41.3,43.4,0.6,1.38,0,64750,4790,45.68,46.49,48.65,56.01,null,null,21.17702
FPT,3/13/2009 12:00:00 AM,43.7,43.8,43.3,43.4,235750,45.5,41.3,43.4,0,0,0,11450,4630,45.26,46.03,47.97,55.538,null,null,16.73479
FPT,3/12/2009 12:00:00 AM,44,44.4,43,43.4,239390,47.2,42.8,45,-1.6,-3.56,0,3000,0,44.84,45.38,47.415,55.066,null,False,12.91938
FPT,3/11/2009 12:00:00 AM,45.9,45.9,44.5,45,445190,46.6,42.2,44.4,0.6,1.35,0,5700,69320,44.28,45.04,47.065,54.636,null,null,6.625935
FPT,3/10/2009 12:00:00 AM,44.1,45.1,43.6,44.4,498320,46.3,41.9,44.1,0.3,0.68,0,2440,275700,44.04,44.86,46.68501,54.25401,null,null,8.168902
FPT,3/9/2009 12:00:00 AM,43.3,44.5,43.1,44.1,426240,45.3,41.1,43.2,0.9,2.08,20000,57600,51000,44.06,44.87,46.19,53.826,null,null,8.224891
FPT,3/6/2009 12:00:00 AM,42,43.2,42,43.2,199000,45.1,40.9,43,0.2,0.47,50000,42200,300,44.02,44.64,45.77501,53.35,null,null,10.08805
FPT,3/5/2009 12:00:00 AM,43.5,43.5,42.2,43,270690,43.9,39.9,41.9,1.1,2.63,0,48350,57940,43.93999,44.39,45.455,52.87,null,null,8.544574
FPT,3/4/2009 12:00:00 AM,41.5,42,41,41.9,181120,43.5,39.5,41.5,0.4,0.96,0,94260,3000,43.32,43.8,45.195,52.378,null,null,12.00189
FPT,3/3/2009 12:00:00 AM,41.6,42.2,41.5,41.5,236910,45.7,41.5,43.6,-2.1,-4.82,0,22500,20710,42.74,43.39,45.025,51.878,False,null,11.83136
FPT,3/2/2009 12:00:00 AM,41.5,43.9,41.5,43.6,242190,45,40.8,42.9,0.7,1.63,0,52200,57700,42.64,43.35,44.92,51.48,null,null,8.132109
FPT,2/27/2009 12:00:00 AM,40,42.9,40,42.9,337150,43,39,41,1.9,4.63,0,51910,6310,42.58,43.3,44.665,51.038,null,null,13.51532
FPT,2/26/2009 12:00:00 AM,39.5,41,38,41,438790,41.4,37.6,39.5,1.5,3.8,0,27480,11570,42.18,43.06,44.22,50.498,null,null,21.35201
FPT,2/25/2009 12:00:00 AM,39.5,39.5,39,39.5,242810,39.5,35.9,37.7,1.8,4.77,0,3300,3470,41.7,42.51,43.775,49.968,null,null,21.02478
FPT,2/24/2009 12:00:00 AM,37.7,37.8,37.7,37.7,276110,41.5,37.7,39.6,-1.9,-4.8,0,22390,34990,40.94,41.84,43.35,49.442,null,null,26.09983
FPT,2/23/2009 12:00:00 AM,40,40.5,39.6,39.6,285480,43.6,39.6,41.6,-2,-4.81,51000,12450,41520,40.14,41.39,43.13,48.964,null,null,14.60749
FPT,2/20/2009 12:00:00 AM,41.5,42,41.1,41.6,141830,44.1,39.9,42,-0.4,-0.95,0,15800,35750,39.88,41.23,42.935,48.586,null,null,7.199998
FPT,2/19/2009 12:00:00 AM,43,43.1,42,42,309740,44.1,39.9,42,0,0,0,9000,34680,40.08,41.13,42.76,48.216,null,null,2.629459
FPT,2/18/2009 12:00:00 AM,41,42,41,42,471730,45.2,41,43.1,-1.1,-2.55,50000,48480,6180,40.58,41.14,42.47,47.896,null,null,6.489377
FPT,2/17/2009 12:00:00 AM,43.5,44.9,43.1,43.1,420870,47.5,43.1,45.3,-2.2,-4.86,0,33300,81670,41.66,41.3,42.34501,47.648,null,null,-10.31163
FPT,2/16/2009 12:00:00 AM,46.6,46.6,45.3,45.3,356930,48.9,44.3,46.6,-1.3,-2.79,0,2790,112470,42.8,41.47,42.41,47.454,null,null,-37.23614
FPT,2/13/2009 12:00:00 AM,46.6,46.8,46.5,46.6,168870,49.3,44.7,47,-0.4,-0.85,0,1900,64420,43.8,41.84,42.57,47.286,null,null,-138.6794
FPT,2/12/2009 12:00:00 AM,47.1,47.4,46.7,47,225260,49.4,44.8,47.1,-0.1,-0.21,0,2130,107200,44.8,42.44,42.75,47.14601,null,null,129.2797
FPT,2/11/2009 12:00:00 AM,47.3,47.3,47,47.1,327510,50,45.6,48,-0.9,-1.87,0,36620,120160,45.82,43.2,42.855,47.018,null,null,45.49575
FPT,2/10/2009 12:00:00 AM,47.5,48.7,47.5,48,100540,51.5,46.9,49.3,-1.3,-2.64,0,14910,0,46.8,44.23,43.035,46.898,null,null,36.13087
FPT,2/9/2009 12:00:00 AM,47.5,49.3,47.5,49.3,147690,49.8,45.2,47.5,1.8,3.79,0,14840,500,47.6,45.2,43.295,46.854,null,null,28.20431
FPT,2/6/2009 12:00:00 AM,47,47.5,46.4,47.5,133360,48.8,44.2,46.5,1,2.15,0,9750,0,47.78,45.79,43.51,46.744,null,null,14.92691
FPT,2/5/2009 12:00:00 AM,47.5,47.5,46.3,46.5,212960,49.8,45.2,47.5,-1,-2.11,0,64100,7300,47.68,46.24,43.685,46.564,null,null,10.63378
FPT,2/4/2009 12:00:00 AM,46.7,47.9,46.6,47.5,202740,48.9,44.3,46.6,0.9,1.93,0,2050,64190,47.76,46.79,43.965,46.354,null,null,10.35399
FPT,2/3/2009 12:00:00 AM,47.1,47.2,46.6,46.6,356020,50.5,46.1,48.5,-1.9,-3.92,0,62950,76150,47.48,47.14,44.22,46.136,null,null,7.023305
FPT,2/2/2009 12:00:00 AM,48.5,50,48.5,48.5,234860,53,48,50.5,-2,-3.96,25000,40220,94380,47.32,47.46,44.465,45.916,null,null,10.50893
FPT,1/23/2009 12:00:00 AM,50.5,51,50,50.5,98740,53,48,50.5,0,0,0,5370,4910,47.92,47.85,44.84499,45.786,null,null,11.8013
FPT,1/22/2009 12:00:00 AM,49.5,50.5,49.5,50.5,151060,53,48,49.7,0.8,1.61,0,30600,79480,48.72,48.2,45.32,45.706,null,null,9.158916
FPT,1/21/2009 12:00:00 AM,49.8,50,49.7,49.7,135320,52,47.5,49.9,-0.2,-0.4,0,30330,46630,49.16,48.46,45.82999,45.66,null,null,6.82084
FPT,1/20/2009 12:00:00 AM,50,50,49.7,49.9,224930,53,48,50.5,-0.6,-1.19,0,50880,38560,49.82,48.65,46.43999,45.618,null,null,5.556272
FPT,1/19/2009 12:00:00 AM,50.5,50.5,50,50.5,155140,53,48,50.5,0,0,93141,6400,600,50.22,48.77,46.98499,45.548,null,null,4.875675
FPT,1/16/2009 12:00:00 AM,51,51,50,50.5,188470,52.5,47.5,50,0.5,1,730000,74440,2910,50.22,49.07,47.42999,45.52799,null,null,4.149641
FPT,1/15/2009 12:00:00 AM,50,50.5,50,50,249240,53.5,48.5,51,-1,-1.96,0,15740,99870,50.12,49.42,47.82999,45.53999,null,null,3.090082
FPT,1/14/2009 12:00:00 AM,50.5,51.5,49.8,51,302370,52,47.5,49.9,1.1,2.2,0,67600,10610,50.38,49.77,48.27999,45.61799,True,null,3.247836
FPT,1/13/2009 12:00:00 AM,50,50.5,49.7,49.9,247860,53,48,50.5,-0.6,-1.19,0,33410,3300,50.38,50.1,48.62,45.71799,null,null,1.868116
FPT,1/12/2009 12:00:00 AM,50.5,51,50,50.5,115600,53,48,50.5,0,0,0,18700,700,50.38,50.3,48.88,45.81399,False,null,2.026212
FPT,1/9/2009 12:00:00 AM,51,52,50.5,50.5,218970,54,49,51.5,-1,-1.94,0,70,0,50.38,50.3,49.075,45.86399,null,null,2.337723
FPT,1/8/2009 12:00:00 AM,51.5,53,51,51.5,393810,55.5,50.5,53,-1.5,-2.83,491500,10700,66370,50.68,50.4,49.3,45.896,True,null,3.060597
FPT,1/7/2009 12:00:00 AM,52.5,54,52.5,53,764810,54,49,51.5,1.5,2.91,0,241760,44110,51.08,50.73,49.595,45.988,null,null,4.33473
FPT,1/6/2009 12:00:00 AM,50,51.5,50,51.5,260030,52.5,47.5,50,1.5,3,0,94000,4750,51.4,50.89,49.77,46.094,null,null,1.560248
FPT,1/5/2009 12:00:00 AM,50,50,49.1,50,163060,52.5,47.5,50,0,0,0,21140,22000,51.3,50.84,49.805,46.214,null,null,-0.07989489
FPT,1/2/2009 12:00:00 AM,50,50,49.8,50,47170,52.5,47.5,50,0,0,120000,10230,0,51.2,50.79,49.93,46.304,null,null,0.1413913
FPT,12/31/2008 12:00:00 AM,51.5,52,50,50,426080,53,48,50.5,-0.5,-0.99,30000,11810,54460,50.9,50.79,50.105,46.394,null,null,0.9009818
FPT,12/30/2008 12:00:00 AM,48.6,51,48.6,50.5,460650,51,46.2,48.6,1.9,3.91,0,93520,9470,50.4,50.74,50.255,46.448,null,null,-0.1563184
FPT,12/29/2008 12:00:00 AM,48.5,49.5,48.5,48.6,199210,51,46.3,48.7,-0.1,-0.21,0,35310,3320,49.82,50.61,50.355,46.508,False,null,-1.91908
FPT,12/26/2008 12:00:00 AM,48.5,49.5,48.5,48.7,249810,51,46.6,49,-0.3,-0.61,0,12400,1000,49.56,50.43,50.365,46.602,null,null,-2.100655
FPT,12/25/2008 12:00:00 AM,49,49.5,49,49,163130,51,46.6,49,0,0,0,15610,0,49.36,50.28,50.29,46.71399,null,null,-1.835666
FPT,12/24/2008 12:00:00 AM,48,49.3,48,49,115550,52,47.2,49.6,-0.6,-1.21,30000,16620,0,49.16,50.03,50.215,46.826,null,null,-2.533489
FPT,12/23/2008 12:00:00 AM,49.5,50,49.4,49.6,302340,54,49,51.5,-1.9,-3.69,0,22600,8930,48.98,49.69,50.21,46.918,null,null,-1.031633
FPT,12/22/2008 12:00:00 AM,53,53.5,51.5,51.5,230890,55,49.9,52.5,-1,-1.9,0,1980,3330,49.56,49.69,50.29,47.05999,null,null,3.617186
FPT,12/19/2008 12:00:00 AM,51.5,53,51.5,52.5,373670,55,49.9,52.5,0,0,0,3530,90290,50.32,49.94,50.39,47.22799,True,null,3.79191
FPT,12/18/2008 12:00:00 AM,52,53.5,51,52.5,214270,55,49.9,52.5,0,0,0,7340,8080,51.02,50.19,50.49,47.414,null,null,3.670916
FPT,12/17/2008 12:00:00 AM,50.5,53,50,52.5,398150,53,48,50.5,2,3.96,0,3100,60310,51.72,50.44,50.615,47.604,null,null,2.556209
FPT,12/16/2008 12:00:00 AM,52.5,52.5,50.5,50.5,493380,55.5,50.5,53,-2.5,-4.72,0,86150,20890,51.9,50.44,50.59,47.776,null,null,1.078956
FPT,12/15/2008 12:00:00 AM,53,53,51.5,53,516920,53,48,50.5,2.5,4.95,100000,17130,71840,52.2,50.88,50.745,48.006,null,null,3.848364
FPT,12/12/2008 12:00:00 AM,50,50.5,50,50.5,426360,50.5,45.8,48.2,2.3,4.77,0,42350,42100,51.8,51.06,50.745,48.144,null,null,-0.9176201
FPT,12/11/2008 12:00:00 AM,46.5,48.5,46.5,48.2,181410,49.6,45,47.3,0.9,1.9,0,51150,15600,50.94,50.98,50.63,48.25,null,null,-6.491685
FPT,12/10/2008 12:00:00 AM,47.2,47.9,47.2,47.3,207280,51,46.3,48.7,-1.4,-2.87,0,27110,17050,49.9,50.81,50.42,48.37601,False,null,-7.292362
FPT,12/9/2008 12:00:00 AM,47,48.8,46.5,48.7,365650,48.8,44.2,46.5,2.2,4.73,0,52790,51980,49.54,50.72,50.205,48.56001,null,null,-6.151653
FPT,12/8/2008 12:00:00 AM,47,47,46.5,46.5,365030,51,46.5,48.9,-2.4,-4.91,0,45150,33780,48.24,50.22,49.955,48.73601,null,null,-10.0781
FPT,12/5/2008 12:00:00 AM,50,50,48.3,48.9,268230,53,48,50.5,-1.6,-3.17,0,24620,35430,47.92,49.86,49.9,48.92201,null,null,-2.740986
FPT,12/4/2008 12:00:00 AM,50.5,51.5,50,50.5,324230,53,48,50.5,0,0,0,51750,225730,48.38,49.66,49.925,49.10001,null,null,2.597702
FPT,12/3/2008 12:00:00 AM,50.5,51,49,50.5,242200,52.5,47.5,50,0.5,1,0,20670,25970,49.02,49.46,49.95,49.27001,null,null,0.8092816
FPT,12/2/2008 12:00:00 AM,51,51.5,50,50,352240,55,49.9,52.5,-2.5,-4.76,0,12430,155450,49.28,49.41,49.925,49.43001,null,null,1.981893
FPT,12/1/2008 12:00:00 AM,53,53,50,52.5,427260,53,48,50.5,2,3.96,0,73060,153000,50.48,49.36,50.12,49.61801,null,null,6.120622
FPT,11/28/2008 12:00:00 AM,50.5,50.5,50,50.5,339130,50.5,46.1,48.5,2,4.12,0,38600,42130,50.8,49.36,50.21,49.72201,null,null,0.7958847
FPT,11/27/2008 12:00:00 AM,51,51,48.5,48.5,712510,53.5,48.5,51,-2.5,-4.9,20000,600,245240,50.4,49.39,50.185,49.76001,null,null,-2.274744
FPT,11/26/2008 12:00:00 AM,53.5,54,51,51,629240,56,51,53.5,-2.5,-4.67,50000,16570,57950,50.5,49.76,50.285,49.84,null,null,5.229208
FPT,11/25/2008 12:00:00 AM,53.5,55,53,53.5,388490,55,49.9,52.5,1,1.9,0,30620,123490,51.2,50.24,50.48,49.968,null,null,9.282459
FPT,11/24/2008 12:00:00 AM,53,53,52,52.5,381600,53,48,50.5,2,3.96,0,10360,1980,51.2,50.84,50.53,50.058,null,null,4.834982
FPT,11/21/2008 12:00:00 AM,49.9,53,49.9,50.5,614730,55,49.9,52.5,-2,-3.81,0,8470,328810,51.2,51,50.43,50.082,null,null,1.463601
FPT,11/20/2008 12:00:00 AM,52.5,53.5,52.5,52.5,475410,57.5,52.5,55,-2.5,-4.55,0,1400,128530,52,51.2,50.43,50.182,null,null,5.8688
FPT,11/19/2008 12:00:00 AM,56.5,57.5,55,55,336540,59,54,56.5,-1.5,-2.65,0,1850,90050,52.8,51.65,50.555,50.352,null,null,13.11483
FPT,11/18/2008 12:00:00 AM,57,57.5,56,56.5,198890,60.5,55.5,58,-1.5,-2.59,0,25800,18000,53.4,52.3,50.855,50.532,null,null,13.63135
FPT,11/17/2008 12:00:00 AM,59,60,58,58,217640,63,57,60,-2,-3.33,0,2180,62560,54.5,52.85,51.105,50.75999,null,null,16.06752
FPT,11/14/2008 12:00:00 AM,60,60,58.5,60,597610,60,55,57.5,2.5,4.35,0,34040,38870,56.4,53.8,51.58,50.98999,null,null,15.69557
FPT,11/13/2008 12:00:00 AM,55.5,59,55.5,57.5,865170,60.5,55.5,58,-0.5,-0.86,0,7210,13570,57.4,54.7,52.045,51.12999,null,null,9.506109
FPT,11/12/2008 12:00:00 AM,58,58,58,58,246800,64,58,61,-3,-4.92,0,8180,13970,58,55.4,52.58,51.27999,null,null,8.866654
FPT,11/11/2008 12:00:00 AM,62,63,61,61,536910,67,61,64,-3,-4.69,0,13450,122110,58.9,56.15,53.195,51.506,null,null,12.43615
FPT,11/10/2008 12:00:00 AM,64,64,63,64,435320,64,58,61,3,4.92,0,17400,5920,60.1,57.3,54.07,51.788,null,null,12.7933
FPT,11/7/2008 12:00:00 AM,61,61,59,61,1095780,61,55.5,59.5,1.5,2.52,0,80930,57720,60.3,58.35,54.675,51.998,null,null,6.718016
FPT,11/6/2008 12:00:00 AM,85,89.5,83,89,1300900,89.5,81.5,85.5,3.5,4.09,0,286640,97010,66.6,62,56.6,52.768,null,null,33.91801
FPT,11/5/2008 12:00:00 AM,85.5,85.5,85.5,85.5,160580,85.5,77.5,81.5,4,4.91,0,72810,100,72.1,65.05,58.35,53.478,null,null,24.23296
FPT,11/4/2008 12:00:00 AM,78,81.5,78,81.5,516940,81.5,74.5,78,3.5,4.49,0,13950,38250,76.2,67.55,59.925,54.088,True,null,15.59827
FPT,11/3/2008 12:00:00 AM,78,78,74.5,78,720560,78,71,74.5,3.5,4.7,0,37040,55200,79,69.55,61.2,54.65,null,null,10.81213
FPT,10/31/2008 12:00:00 AM,74.5,74.5,74.5,74.5,214790,74.5,67.5,71,3.5,4.93,0,2240,64930,81.7,71,62.4,55.13,null,null,7.944201
FPT,10/30/2008 12:00:00 AM,70,71,68,71,275860,71,65,68,3,4.41,0,2650,22450,78.1,72.35,63.525,55.54,null,null,4.289613
FPT,10/29/2008 12:00:00 AM,68,68,67,68,425290,68,62,65,3,4.62,0,69550,7750,74.6,73.35,64.375,55.87001,null,null,2.311687
FPT,10/28/2008 12:00:00 AM,63.5,68,63.5,65,467380,69.5,63.5,66.5,-1.5,-2.26,0,53570,133110,71.3,73.75,64.95,56.11,False,null,0.7004378
FPT,10/27/2008 12:00:00 AM,66.5,66.5,66.5,66.5,390520,72.5,66.5,69.5,-3,-4.32,0,10000,114060,69,74,65.65,56.41,null,null,0.9322393
FPT,10/24/2008 12:00:00 AM,70.5,71,69.5,69.5,398060,76.5,69.5,73,-3.5,-4.79,0,13970,90400,68,74.85,66.6,56.8,null,null,2.453815
FPT,10/23/2008 12:00:00 AM,73,74.5,73,73,423180,80,73,76.5,-3.5,-4.58,0,62500,152850,68.4,73.25,67.625,57.26001,null,null,3.782884
FPT,10/22/2008 12:00:00 AM,75,77,75,76.5,175620,81.5,74.5,78,-1.5,-1.92,0,27330,13350,70.1,72.35,68.7,57.79,null,null,4.569404
FPT,10/21/2008 12:00:00 AM,78,78,74.5,78,413160,78,71,74.5,3.5,4.7,0,4070,31890,72.7,72,69.775,58.34,null,null,4.324999
FPT,10/20/2008 12:00:00 AM,78,78,74.5,74.5,193520,81.5,74.5,78,-3.5,-4.49,0,18460,7900,74.3,71.65,70.6,58.858,null,null,3.166834
FPT,10/17/2008 12:00:00 AM,79.5,79.5,77,78,380430,79.5,72.5,76,2,2.63,0,8100,186160,76,72,71.5,59.444,null,null,4.030548
FPT,10/16/2008 12:00:00 AM,72.5,78.5,72.5,76,453110,78.5,71.5,75,1,1.33,40000,9200,26920,76.6,72.5,72.425,59.984,null,null,2.263363
FPT,10/15/2008 12:00:00 AM,75,75,72,75,620510,75,68,71.5,3.5,4.9,0,49080,200070,76.3,73.2,73.275,60.504,null,null,0.9370931
FPT,10/14/2008 12:00:00 AM,71.5,71.5,71.5,71.5,42650,71.5,65.5,68.5,3,4.38,20000,0,41650,75,73.85,73.8,60.942,null,null,-0.7754503
FPT,10/13/2008 12:00:00 AM,72,74,68.5,68.5,445480,75.5,68.5,72,-3.5,-4.86,0,27300,164960,73.8,74.05,74.025,61.282,null,null,-1.707493
FPT,10/10/2008 12:00:00 AM,72,72,72,72,221730,79,72,75.5,-3.5,-4.64,0,52940,120610,72.6,74.3,74.575,61.672,null,null,-1.035734
FPT,10/9/2008 12:00:00 AM,75.5,79.5,75.5,75.5,808160,82.5,75.5,79,-3.5,-4.43,0,91470,339550,72.5,74.55,73.9,62.132,null,null,1.443789
FPT,10/8/2008 12:00:00 AM,79,79,79,79,181880,87,79,83,-4,-4.82,0,11560,64020,73.3,74.8,73.575,62.662,null,null,3.461168
FPT,10/7/2008 12:00:00 AM,83,83,83,83,138250,91,83,87,-4,-4.6,0,21480,25390,75.6,75.3,73.65,63.312,null,null,7.180076
FPT,10/6/2008 12:00:00 AM,87.5,88,87,87,385060,96,87,91.5,-4.5,-4.92,0,31710,90570,79.3,76.55,74.1,63.992,null,null,11.06211
FPT,10/3/2008 12:00:00 AM,92,93.5,91.5,91.5,212730,99.5,90.5,95,-3.5,-3.68,0,34280,63210,83.2,77.9,74.95,64.812,null,null,14.73362
FPT,10/2/2008 12:00:00 AM,97,97,92,95,250480,97.5,88.5,93,2,2.15,0,7670,111810,87.1,79.8,76.15,65.748,null,null,15.5029
FPT,10/1/2008 12:00:00 AM,94,95,88.5,93,417070,96,87,91.5,1.5,1.64,0,120820,102490,89.9,81.6,77.4,66.66199,null,null,11.6475
FPT,9/30/2008 12:00:00 AM,91.5,91.5,91.5,91.5,15530,100,91.5,96,-4.5,-4.69,0,3600,1650,91.6,83.6,78.725,67.518,null,null,9.601545
FPT,9/29/2008 12:00:00 AM,95.5,100,95.5,96,252860,104,95,99.5,-3.5,-3.52,0,20160,8130,93.4,86.35,80.2,68.508,null,null,11.80099
FPT,9/26/2008 12:00:00 AM,99.5,99.5,95,99.5,545710,99.5,90.5,95,4.5,4.74,0,201740,19390,95,89.1,81.7,69.52,null,null,10.47447
FPT,9/25/2008 12:00:00 AM,93,95,91.5,95,502610,95,86,90.5,4.5,4.97,20000,295510,50690,95,91.05,82.8,70.41,null,null,6.742479
FPT,9/24/2008 12:00:00 AM,94,94,90.5,90.5,278850,98.5,89.5,94,-3.5,-3.72,0,170230,66760,94.5,92.2,83.5,71.21,null,True,4.839249
FPT,9/23/2008 12:00:00 AM,91,95,87,94,1258580,95,86,90.5,3.5,3.87,0,726870,109300,95,93.3,84.3,72.09,null,null,4.576186
FPT,9/22/2008 12:00:00 AM,90.5,90.5,90.5,90.5,326690,90.5,82.5,86.5,4,4.62,0,98490,202290,93.9,93.65,85.1,72.85,null,null,3.334933
FPT,9/19/2008 12:00:00 AM,86.5,86.5,86,86.5,757290,86.5,78.5,82.5,4,4.85,40000,191280,392820,91.3,93.15,85.525,73.57,null,null,0.6782227
FPT,9/18/2008 12:00:00 AM,82.5,82.5,82.5,82.5,144600,90.5,82.5,86.5,-4,-4.62,20000,132030,97500,88.8,91.9,85.85,74.25,null,null,-1.645464
FPT,9/17/2008 12:00:00 AM,86.5,86.5,86.5,86.5,71390,95.5,86.5,91,-4.5,-4.95,21000,38610,52690,88,91.25,86.425,74.96,null,null,0.3825378
FPT,9/16/2008 12:00:00 AM,91.5,92,91,91,338380,100,91,95.5,-4.5,-4.71,0,97230,177620,87.4,91.2,87.4,75.71,null,null,2.771484
FPT,9/15/2008 12:00:00 AM,0,105,95,95.5,845560,105,95,100,-4.5,-4.5,0,158350,439840,88.4,91.15,88.75,76.57,null,null,6.09801
FPT,9/12/2008 12:00:00 AM,100,100,100,100,99390,110,100,105,-5,-4.76,0,72000,41170,91.1,91.2,90.15,77.56,null,null,5.799941
FPT,9/11/2008 12:00:00 AM,105,105,105,105,125420,115,105,110,-5,-4.55,0,61230,37260,95.6,92.2,91.625,78.61,null,null,7.287571
