MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
ACB,5/20/2009 12:00:00 AM,45.5,45.9,44.4,45.1,4898200,49,42.6,45.8,-0.7,-1.53,0,0,0,44.18,43.98,47.87,47.562,null,null,-21.33982
ACB,5/19/2009 12:00:00 AM,46.5,47,45,45.8,5117300,47.6,41.4,44.5,1.3,2.92,296226,0,0,44.44,43.96,47.635,47.514,null,null,-17.99272
ACB,5/18/2009 12:00:00 AM,45,46.2,43.6,44.5,4686400,46.2,40.2,43.2,1.3,3.01,130000,0,0,44.4,44,47.165,47.40799,null,null,-38.09477
ACB,5/15/2009 12:00:00 AM,42.5,43.6,42.3,43.2,4264500,43.6,38,40.8,2.4,5.88,29742,0,0,44.52,44.07,46.45,47.314,null,null,-418.0331
ACB,5/14/2009 12:00:00 AM,39.6,42,39.4,40.8,4010300,45.2,39.4,42.3,-1.5,-3.55,0,0,0,43.88,43.92,45.71,47.23399,null,null,71.40202
ACB,5/13/2009 12:00:00 AM,43,43.5,41.6,42.3,5081800,45.7,39.9,42.8,-0.5,-1.17,50000,0,0,43.32,43.75,45.135,47.21,null,null,20.21214
ACB,5/12/2009 12:00:00 AM,43.5,43.6,41.6,42.8,4329800,46.4,40.4,43.4,-0.6,-1.38,10000,0,0,42.72,43.58,44.505,47.19399,null,null,11.06325
ACB,5/11/2009 12:00:00 AM,44,45.8,42.8,43.4,4787100,46.7,40.7,43.7,-0.3,-0.69,37000,0,0,42.5,43.45,44.07,47.19799,null,null,1.851528
ACB,5/8/2009 12:00:00 AM,45,45,41.2,43.7,4621700,47.2,41.2,44.2,-0.5,-1.13,6000,0,0,42.6,43.56,43.82,47.16199,null,null,2.797354
ACB,5/7/2009 12:00:00 AM,44.7,44.7,42.7,44.2,9313600,44.7,38.9,41.8,2.4,5.74,0,0,0,43.28,43.58,43.75,47.122,null,null,-0.07979265
ACB,5/6/2009 12:00:00 AM,43,44,40.4,41.8,8416000,44.8,39,41.9,-0.1,-0.24,133627,0,0,43.18,43.25,43.615,47.05,null,null,7.300641
ACB,5/5/2009 12:00:00 AM,41.9,41.9,41.9,41.9,2264900,41.9,36.5,39.2,2.7,6.89,946000,0,0,43,42.86,43.41,46.986,null,null,8.75671
ACB,5/4/2009 12:00:00 AM,39.2,39.2,39.2,39.2,330000,39.2,34.2,36.7,2.5,6.81,135000,0,0,42.16,42.33,43.165,46.86,null,null,23.65944
ACB,4/29/2009 12:00:00 AM,36.2,37.5,35.8,36.7,2938600,38.3,33.3,35.8,0.9,2.51,0,0,0,40.76,41.68,42.875,46.65799,null,null,39.54326
ACB,4/28/2009 12:00:00 AM,35,36.5,35,35.8,2317200,38,33.2,35.6,0.2,0.56,15000,0,0,39.08,41.18,42.55,46.416,null,null,44.3719
ACB,4/27/2009 12:00:00 AM,35,36.4,35,35.6,1979700,37.8,33,35.4,0.2,0.56,0,0,0,37.84,40.51,42.13,46.16199,null,null,42.43287
ACB,4/24/2009 12:00:00 AM,35.8,37,34.6,35.4,2791500,39.3,34.3,36.8,-1.4,-3.8,0,0,0,36.54,39.77,41.675,45.89799,False,null,36.50842
ACB,4/23/2009 12:00:00 AM,39,39,36,36.8,2412100,39.5,34.5,37,-0.2,-0.54,0,0,0,36.06,39.11,41.27999,45.66,null,null,22.66654
ACB,4/22/2009 12:00:00 AM,35.5,37.4,35.2,37,5480200,37.4,32.6,35,2,5.71,13766,0,0,36.12,38.44,41,45.46,True,null,24.91242
ACB,4/21/2009 12:00:00 AM,35,40,35,35,4074100,40.2,35,37.6,-2.6,-6.91,190500,0,0,35.96,37.52,40.55,45.21001,null,null,23.52667
ACB,4/20/2009 12:00:00 AM,37.8,39,37.6,37.6,1307900,43.2,37.6,40.4,-2.8,-6.93,19500,0,0,36.36,37.1,40.175,45.028,null,null,13.90125
ACB,4/17/2009 12:00:00 AM,43,44,39.5,40.4,5233200,45.3,39.5,42.4,-2,-4.72,20000,0,0,37.36,36.95,39.905,44.83601,null,null,-5.330408
ACB,4/16/2009 12:00:00 AM,42.5,44.1,41.6,42.4,5768300,44.5,38.7,41.6,0.8,1.92,100000,0,0,38.48,37.27,39.8,44.692,null,null,-15.87866
ACB,4/15/2009 12:00:00 AM,41.7,43.1,40.6,41.6,8410800,44.6,38.8,41.7,-0.1,-0.24,48000,0,0,39.4,37.76,39.72,44.532,null,null,-14.04733
ACB,4/14/2009 12:00:00 AM,41.9,41.9,40.1,41.7,7761900,41.9,36.5,39.2,2.5,6.38,120000,0,0,40.74,38.35,39.765,44.374,null,null,-14.92138
ACB,4/13/2009 12:00:00 AM,39.2,39.2,39.2,39.2,782400,39.2,34.2,36.7,2.5,6.81,261600,0,0,41.06,38.71,39.61,44.206,null,null,17.94723
ACB,4/10/2009 12:00:00 AM,36.7,36.7,36,36.7,2064100,36.7,31.9,34.3,2.4,7,66800,0,0,40.32,38.84,39.305,44.042,null,null,122.9811
ACB,4/9/2009 12:00:00 AM,34.4,35.2,33.6,34.3,3867700,36.2,31.6,33.9,0.4,1.18,0,0,0,38.7,38.59,38.85,43.768,null,null,134.2937
ACB,4/8/2009 12:00:00 AM,33.8,35.5,33,33.9,6205600,36.1,31.5,33.8,0.1,0.3,16200,0,0,37.16,38.28,38.36,43.424,null,null,64.24722
ACB,4/7/2009 12:00:00 AM,34,34.4,32.5,33.8,3772200,34.4,30,32.2,1.6,4.97,400000,0,0,35.58,38.16,37.84,43.072,null,null,46.00589
ACB,4/3/2009 12:00:00 AM,31.5,32.6,30.7,32.2,5193700,32.6,28.4,30.5,1.7,5.57,130000,0,0,34.18,37.62,37.36,42.742,null,null,42.38168
ACB,4/2/2009 12:00:00 AM,30.5,31,30.1,30.5,2515500,31.8,27.8,29.8,0.7,2.35,0,0,0,32.94,36.63,36.79,42.342,null,null,38.64573
ACB,4/1/2009 12:00:00 AM,30,30.2,28.9,29.8,1854800,30.6,26.6,28.6,1.2,4.2,0,0,0,32.04,35.37,36.32,41.86,null,null,33.03314
ACB,3/31/2009 12:00:00 AM,28.5,29.2,28.1,28.6,1627000,30.9,26.9,28.9,-0.3,-1.04,40000,0,0,30.98,34.07,35.915,41.282,null,null,31.83826
ACB,3/30/2009 12:00:00 AM,29.5,29.7,28.4,28.9,2001800,32.3,28.1,30.2,-1.3,-4.3,0,0,0,30,32.79,35.57,40.748,null,null,27.39439
ACB,3/27/2009 12:00:00 AM,30.4,30.8,29.5,30.2,3245700,32.5,28.3,30.4,-0.2,-0.66,52000,0,0,29.6,31.89,35.3,40.276,null,null,21.39982
ACB,3/26/2009 12:00:00 AM,30.2,30.9,30.1,30.4,2033700,31.9,27.9,29.9,0.5,1.67,0,0,0,29.58,31.26,35.05,39.776,null,null,19.71819
ACB,3/25/2009 12:00:00 AM,29,30.5,29,29.9,2844000,31.8,27.8,29.8,0.1,0.34,354500,0,0,29.6,30.82,34.705,39.332,null,null,22.01955
ACB,3/24/2009 12:00:00 AM,29.5,29.9,29.3,29.8,3437700,29.9,26.1,28,1.8,6.43,0,0,0,29.84,30.41,34.345,38.954,null,null,20.22594
ACB,3/23/2009 12:00:00 AM,28.6,28.7,27.6,28,1661100,30.7,26.7,28.7,-0.7,-2.44,0,0,0,29.66,29.83,33.995,38.602,null,null,24.57842
ACB,3/20/2009 12:00:00 AM,28,29.6,27.9,28.7,1905000,31.7,27.7,29.7,-1,-3.37,0,0,0,29.36,29.48,33.55,38.286,null,null,19.16373
ACB,3/19/2009 12:00:00 AM,31.6,31.6,27.6,29.7,3838900,31.6,27.6,29.6,0.1,0.34,8498,0,0,29.22,29.4,33.015,37.96,null,null,13.1328
ACB,3/18/2009 12:00:00 AM,28.5,29.7,28.5,29.7,2519600,29.7,25.9,27.8,1.9,6.83,0,0,0,29.18,29.39,32.38,37.672,null,null,10.89206
ACB,3/17/2009 12:00:00 AM,27,28.3,27,27.8,2962100,28.3,24.7,26.5,1.3,4.91,5000,0,0,28.78,29.31,31.69,37.378,null,null,11.94572
ACB,3/16/2009 12:00:00 AM,27.3,27.7,27.1,27.4,1175500,29.2,25.4,27.3,0.1,0.37,0,0,0,28.66,29.16,30.975,37.08,null,null,9.684591
ACB,3/13/2009 12:00:00 AM,26.8,28,26.8,27.3,858800,28.8,25.2,27,0.3,1.11,16519,0,0,28.38,28.87,30.38,36.746,null,null,7.460902
ACB,3/12/2009 12:00:00 AM,27.7,27.9,26.7,27,1652700,29.6,25.8,27.7,-0.7,-2.53,0,0,0,27.84,28.53,29.895,36.396,null,null,6.273499
ACB,3/11/2009 12:00:00 AM,28,28.1,27,27.7,2273200,28.1,24.5,26.3,1.4,5.32,0,0,0,27.44,28.31,29.565,36.056,null,null,4.531698
ACB,3/10/2009 12:00:00 AM,26,26.9,25.7,26.3,1507700,27.6,24,25.8,0.5,1.94,10041,0,0,27.14,27.96,29.185,35.73,null,null,6.695549
ACB,3/9/2009 12:00:00 AM,25.3,26,25.1,25.8,1254500,26.8,23.4,25.1,0.7,2.79,0,0,0,26.82,27.74,28.785,35.366,null,null,7.401498
ACB,3/6/2009 12:00:00 AM,25,25.4,24.5,25.1,1234200,26.9,23.5,25.2,-0.1,-0.4,0,0,0,26.38,27.38,28.43,34.966,null,null,8.022528
ACB,3/5/2009 12:00:00 AM,25,25.5,24.8,25.2,1348500,25.8,22.6,24.2,1,4.13,0,0,0,26.02,26.93,28.165,34.554,null,null,7.15307
ACB,3/4/2009 12:00:00 AM,23.8,24.4,23.8,24.2,574100,25.7,22.5,24.1,0.1,0.41,0,0,0,25.32,26.38,27.885,34.148,null,null,9.341324
ACB,3/3/2009 12:00:00 AM,24.5,24.6,23.9,24.1,1208700,26.7,23.3,25,-0.9,-3.6,0,0,0,24.88,26.01,27.66,33.766,False,null,8.987651
ACB,3/2/2009 12:00:00 AM,25,25.4,24.2,25,648600,26.7,23.3,25,0,0,0,0,0,24.72,25.77,27.465,33.45,null,null,7.308643
ACB,2/27/2009 12:00:00 AM,25,25.5,24,25,1174800,26.2,22.8,24.5,0.5,2.04,0,0,0,24.7,25.54,27.205,33.104,null,null,7.432648
ACB,2/26/2009 12:00:00 AM,24.5,25.5,23.4,24.5,1941600,25.6,22.4,24,0.5,2.08,0,0,0,24.56,25.29,26.91,32.738,null,null,8.192962
ACB,2/25/2009 12:00:00 AM,22.9,24.2,22.7,24,1429200,24.2,21.2,22.7,1.3,5.73,0,0,0,24.52,24.92,26.615,32.35,null,null,10.29404
ACB,2/24/2009 12:00:00 AM,23.4,23.4,22.5,22.7,1233300,25.1,21.9,23.5,-0.8,-3.4,54600,0,0,24.24,24.56,26.26,31.93,null,null,12.28301
ACB,2/23/2009 12:00:00 AM,24.2,24.2,23.1,23.5,1100300,26,22.6,24.3,-0.8,-3.29,0,0,0,23.94,24.33,26.035,31.516,null,null,8.949898
ACB,2/20/2009 12:00:00 AM,24.5,25,24.1,24.3,610300,26.2,22.8,24.5,-0.2,-0.82,0,0,0,23.8,24.25,25.815,31.166,null,null,5.68878
ACB,2/19/2009 12:00:00 AM,24,24.9,24,24.5,1107200,25.8,22.6,24.2,0.3,1.24,0,0,0,23.8,24.18,25.555,30.818,null,null,5.391291
ACB,2/18/2009 12:00:00 AM,24.8,25,24,24.2,1039200,26.9,23.5,25.2,-1,-3.97,0,0,0,23.84,24.18,25.28,30.518,null,null,4.909587
ACB,2/17/2009 12:00:00 AM,25.8,25.8,25,25.2,987400,27.6,24,25.8,-0.6,-2.33,0,0,0,24.34,24.29,25.15,30.288,null,null,-0.3225991
ACB,2/16/2009 12:00:00 AM,25.9,26.2,25.6,25.8,402600,27.8,24.2,26,-0.2,-0.77,30000,0,0,24.8,24.37,25.07,30.088,null,null,-3.956045
ACB,2/13/2009 12:00:00 AM,26.2,26.3,25.8,26,478800,28,24.4,26.2,-0.2,-0.76,0,0,0,25.14,24.47,25.005,29.896,null,null,-6.412602
ACB,2/12/2009 12:00:00 AM,26.1,26.4,26,26.2,333600,27.9,24.3,26.1,0.1,0.38,0,0,0,25.48,24.64,24.965,29.712,null,null,-9.905165
ACB,2/11/2009 12:00:00 AM,26.3,26.5,25.7,26.1,397100,28.4,24.8,26.6,-0.5,-1.88,0,0,0,25.86,24.85,24.885,29.498,null,null,-12.48074
ACB,2/10/2009 12:00:00 AM,27.3,27.3,26.4,26.6,437200,28.7,25.1,26.9,-0.3,-1.12,0,0,0,26.14,25.24,24.9,29.29,null,null,-27.42669
ACB,2/9/2009 12:00:00 AM,27.8,27.8,26.5,26.9,559000,27.8,24.2,26,0.9,3.46,0,0,0,26.36,25.58,24.955,29.128,null,null,-64.72323
ACB,2/6/2009 12:00:00 AM,26,26.5,25.5,26,741800,28,24.4,26.2,-0.2,-0.76,0,0,0,26.36,25.75,25,28.896,null,null,169.704
ACB,2/5/2009 12:00:00 AM,26.9,27,25.6,26.2,679700,28.8,25.2,27,-0.8,-2.96,10000,0,0,26.36,25.92,25.05,28.612,null,null,31.71764
ACB,2/4/2009 12:00:00 AM,27.1,27.4,26.6,27,521600,29.1,25.3,27.2,-0.2,-0.74,0,0,0,26.54,26.2,25.19,28.304,null,null,27.17576
ACB,2/3/2009 12:00:00 AM,27.8,28,26.8,27.2,907700,29.9,26.1,28,-0.8,-2.86,0,0,0,26.66,26.4,25.345,28.016,null,null,18.68731
ACB,2/2/2009 12:00:00 AM,28.3,28.3,27.8,28,509700,30.1,26.3,28.2,-0.2,-0.71,0,0,0,26.88,26.62,25.495,27.742,null,null,17.17893
ACB,1/23/2009 12:00:00 AM,28.1,28.4,28,28.2,270900,30,26.2,28.1,0.1,0.36,0,0,0,27.32,26.84,25.655,27.522,null,null,13.75514
ACB,1/22/2009 12:00:00 AM,28.1,28.2,28,28.1,140900,29.9,26.1,28,0.1,0.36,0,0,0,27.7,27.03,25.835,27.35,null,null,10.36745
ACB,1/21/2009 12:00:00 AM,27.9,28.1,27.8,28,359800,29.9,26.1,28,0,0,0,0,0,27.9,27.22,26.035,27.224,null,null,7.79359
ACB,1/20/2009 12:00:00 AM,28,28.2,27.9,28,405400,30,26.2,28.1,-0.1,-0.36,0,0,0,28.06,27.36,26.3,27.106,null,null,6.341683
ACB,1/19/2009 12:00:00 AM,28.3,28.3,28,28.1,408000,30,26.2,28.1,0,0,90200,0,0,28.08,27.48,26.53,26.992,null,null,5.152276
ACB,1/16/2009 12:00:00 AM,28.2,28.2,28,28.1,351400,29.9,26.1,28,0.1,0.36,0,0,0,28.06,27.69,26.72,26.91,null,null,4.031001
ACB,1/15/2009 12:00:00 AM,28.2,28.2,27.9,28,375300,30.2,26.4,28.3,-0.3,-1.06,16400,0,0,28.04,27.87,26.895,26.86,null,null,3.189351
ACB,1/14/2009 12:00:00 AM,28.2,28.4,28.1,28.3,583400,30.2,26.4,28.3,0,0,0,0,0,28.1,28,27.1,26.83,null,null,3.188926
ACB,1/13/2009 12:00:00 AM,28.5,28.5,28.1,28.3,626800,30.4,26.6,28.5,-0.2,-0.7,29900,0,0,28.16,28.11,27.255,26.824,null,null,2.695155
ACB,1/12/2009 12:00:00 AM,28.6,28.6,28.3,28.5,453300,30.6,26.6,28.6,-0.1,-0.35,0,0,0,28.24,28.16,27.39,26.816,null,null,2.692163
ACB,1/9/2009 12:00:00 AM,28.4,28.7,28.4,28.6,433800,30.6,26.6,28.6,0,0,5500,0,0,28.34,28.2,27.52,26.784,null,null,2.606525
ACB,1/8/2009 12:00:00 AM,29,29,28.3,28.6,612500,31.2,27.2,29.2,-0.6,-2.05,100000,0,0,28.46,28.25,27.64,26.748,null,null,2.465231
ACB,1/7/2009 12:00:00 AM,29,29.4,28.7,29.2,1179700,30.3,26.5,28.4,0.8,2.82,0,0,0,28.64,28.37,27.795,26.734,null,null,3.256763
ACB,1/6/2009 12:00:00 AM,28,28.9,28,28.4,778600,29.8,26,27.9,0.5,1.79,225602,0,0,28.66,28.41,27.885,26.706,null,null,1.394015
ACB,1/5/2009 12:00:00 AM,28,28,27.8,27.9,585200,29.8,26,27.9,0,0,0,0,0,28.54,28.39,27.935,26.704,null,null,-0.003851806
