MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
BHV,5/14/2009 12:00:00 AM,43,43,41.1,42.1,23400,43.9,38.3,41.1,1,2.43,0,8300,0,40.56,40.6,45.16,48.052,null,null,14.63239
BHV,5/13/2009 12:00:00 AM,41.3,43.3,40.4,41.1,6100,43.5,37.9,40.7,0.4,0.98,0,0,0,41,40.53,44.475,47.88,null,null,11.17298
BHV,5/12/2009 12:00:00 AM,40,42,40,40.7,11200,43.9,38.3,41.1,-0.4,-0.97,0,0,0,41.12,40.38,43.575,47.666,null,null,9.152699
BHV,5/11/2009 12:00:00 AM,41.4,41.4,40.5,41.1,16900,41.4,36,38.7,2.4,6.2,0,0,0,41.32,40.36,42.69,47.49201,null,null,5.521984
BHV,5/8/2009 12:00:00 AM,37.8,40,37.8,38.7,11400,40.4,35.2,37.8,0.9,2.38,0,0,0,40.74,40.33,41.87,47.294,null,null,7.353677
BHV,5/7/2009 12:00:00 AM,37.7,37.8,37.7,37.8,15400,37.8,33,35.4,2.4,6.78,0,0,0,39.88,40.22,41.18501,47.04,null,null,7.099188
BHV,5/6/2009 12:00:00 AM,35.8,38.3,34,35.4,1500,38.3,33.3,35.8,-0.4,-1.12,0,0,0,38.74,39.87,40.545,46.75401,null,null,8.708268
BHV,5/5/2009 12:00:00 AM,35.9,35.9,35,35.8,9000,35.9,31.3,33.6,2.2,6.55,0,0,0,37.76,39.44,40.08,46.498,null,null,8.080478
BHV,5/4/2009 12:00:00 AM,33.8,34,33,33.6,11100,34,29.6,31.8,1.8,5.66,0,0,0,36.26,38.79,39.65,46.2,null,null,10.7808
BHV,4/29/2009 12:00:00 AM,32.7,32.7,31.7,31.8,3400,33.5,29.3,31.4,0.4,1.27,0,0,0,34.88,37.81001,39.17001,45.854,null,null,12.84326
BHV,4/28/2009 12:00:00 AM,31.4,31.4,31.4,31.4,3300,33.5,29.3,31.4,0,0,0,0,0,33.6,36.74,38.67001,45.48,null,null,13.47979
BHV,4/27/2009 12:00:00 AM,31,32.2,31,31.4,2300,32.3,28.1,30.2,1.2,3.97,0,0,0,32.8,35.77,38.15,45.12001,null,null,12.58729
BHV,4/24/2009 12:00:00 AM,30.6,30.6,29.7,29.7,500,34.1,29.7,31.9,-2.2,-6.9,0,0,0,31.58,34.67,37.525,44.73401,null,null,14.5216
BHV,4/23/2009 12:00:00 AM,32,32.5,31.4,31.9,3700,33.7,29.3,31.5,0.4,1.27,0,0,0,31.24,33.75,37.055,44.35601,null,null,9.905311
BHV,4/22/2009 12:00:00 AM,31,31.5,31,31.5,14400,31.5,27.5,29.5,2,6.78,0,0,0,31.18,33.03,36.68,44.004,null,null,10.58451
BHV,4/21/2009 12:00:00 AM,29.5,29.8,29,29.5,8700,31.8,27.8,29.8,-0.3,-1.01,0,0,0,30.8,32.2,36.21,43.622,null,null,14.03501
BHV,4/20/2009 12:00:00 AM,29,30.2,29,29.8,9200,32.4,28.2,30.3,-0.5,-1.65,0,0,0,30.48,31.64,35.755,43.268,null,null,13.03598
BHV,4/17/2009 12:00:00 AM,31.6,31.6,28.5,30.3,14300,31.7,27.7,29.7,0.6,2.02,0,0,0,30.6,31.09,35.26499,42.874,null,null,11.5246
BHV,4/16/2009 12:00:00 AM,29.2,29.9,29.1,29.7,15300,29.9,26.1,28,1.7,6.07,0,0,0,30.16,30.7,34.745,42.452,null,null,11.90977
BHV,4/15/2009 12:00:00 AM,28.5,28.5,27.6,28,21400,29.8,26,27.9,0.1,0.36,0,0,300,29.46,30.32,34.06499,42.018,null,null,14.12876
BHV,4/14/2009 12:00:00 AM,29.5,29.5,27.6,27.9,6500,29.5,25.7,27.6,0.3,1.09,0,0,0,29.14,29.97,33.355,41.58599,null,null,11.54727
BHV,4/13/2009 12:00:00 AM,27.6,27.6,27.6,27.6,15400,27.6,24,25.8,1.8,6.98,0,0,10000,28.7,29.59,32.68,41.136,null,null,11.18199
BHV,4/10/2009 12:00:00 AM,25,26,25,25.8,12300,26,22.6,24.3,1.5,6.17,0,0,0,27.8,29.2,31.935,40.71,null,null,13.10378
BHV,4/9/2009 12:00:00 AM,22.1,25.3,22.1,24.3,9500,25.3,22.1,23.7,0.6,2.53,0,300,0,26.72,28.44,31.095,40.19,null,null,13.95835
BHV,4/8/2009 12:00:00 AM,24.2,24.9,23.2,23.7,2500,25.8,22.6,24.2,-0.5,-2.07,0,0,0,25.86,27.66,30.345,39.626,null,null,11.47227
BHV,4/7/2009 12:00:00 AM,23.5,24.3,23.5,24.2,12900,24.3,21.3,22.8,1.4,6.14,0,0,0,25.12,27.13,29.665,39.108,null,null,9.694889
BHV,4/3/2009 12:00:00 AM,22,23,22,22.8,12200,23,20,21.5,1.3,6.05,0,0,0,24.16,26.43,29.035,38.596,null,null,10.43015
BHV,4/2/2009 12:00:00 AM,21.2,21.7,21.2,21.5,2100,22.6,19.8,21.2,0.3,1.42,0,0,0,23.3,25.55,28.32,38.052,null,null,10.83436
BHV,4/1/2009 12:00:00 AM,20,21.5,20,21.2,6300,22.6,19.8,21.2,0,0,0,0,0,22.68,24.7,27.7,37.434,null,null,10.30244
BHV,3/31/2009 12:00:00 AM,21,21.3,21,21.2,1000,21.6,18.8,20.2,1,4.95,0,0,0,22.18,24.02,27.17,36.752,null,null,8.934376
BHV,3/30/2009 12:00:00 AM,20.5,20.5,20,20.2,2600,22.6,19.8,21.2,-1,-4.72,0,0,0,21.38,23.25,26.61,36.056,False,null,9.52991
BHV,3/27/2009 12:00:00 AM,20.5,22,20.5,21.2,6000,22.2,19.4,20.8,0.4,1.92,0,0,0,21.06,22.61,26.1,35.384,null,null,7.407549
BHV,3/26/2009 12:00:00 AM,21,21,20.7,20.8,5500,22,19.2,20.6,0.2,0.97,0,0,0,20.92,22.11,25.655,34.626,null,null,7.349154
BHV,3/25/2009 12:00:00 AM,20.6,20.7,20.5,20.6,2400,22,19.2,20.6,0,0,0,0,0,20.8,21.74,25.09,33.862,null,False,7.212107
BHV,3/24/2009 12:00:00 AM,20.8,20.8,20.5,20.6,5600,21.9,19.1,20.5,0.1,0.49,0,0,0,20.68,21.43,24.545,33.172,null,null,6.360606
BHV,3/23/2009 12:00:00 AM,20.5,20.5,20.4,20.5,1000,22.4,19.6,21,-0.5,-2.38,0,0,0,20.74,21.06,24.095,32.552,null,null,5.893318
BHV,3/20/2009 12:00:00 AM,21.4,21.4,21,21,2100,23,20,21.5,-0.5,-2.33,0,0,0,20.7,20.88,23.655,32.008,null,null,4.397988
BHV,3/19/2009 12:00:00 AM,21.8,21.8,20.9,21.5,3100,23.1,20.1,21.6,-0.1,-0.46,0,0,0,20.84,20.88,23.215,31.536,null,null,3.478616
BHV,3/18/2009 12:00:00 AM,22,22,21.5,21.8,3400,22.4,19.6,21,0.8,3.81,0,0,0,21.08,20.94,22.82,31.128,null,null,2.299407
BHV,3/17/2009 12:00:00 AM,20.5,21.2,20.5,21,12600,21.2,18.6,19.9,1.1,5.53,0,0,0,21.16,20.92,22.47,30.72,null,null,3.224149
BHV,3/16/2009 12:00:00 AM,22.5,22.5,21.6,22.2,1600,24,21,22.5,-0.3,-1.33,0,0,0,21.5,21.12,22.185,30.336,null,null,0.6033117
BHV,3/13/2009 12:00:00 AM,22.4,22.5,22.4,22.5,1900,23.2,20.2,21.7,0.8,3.69,0,0,0,21.8,21.25,21.93,29.95,True,null,-0.6606771
BHV,3/12/2009 12:00:00 AM,22,22,21.5,21.7,4200,24.1,21.1,22.6,-0.9,-3.98,0,0,0,21.84,21.34,21.725,29.54,null,null,0.2786488
BHV,3/11/2009 12:00:00 AM,22.5,23,22.2,22.6,5000,23.5,20.5,22,0.6,2.73,0,0,0,22,21.54,21.64,29.166,null,null,-2.145548
BHV,3/10/2009 12:00:00 AM,22.2,22.2,21.9,22,5400,22.8,20,21.4,0.6,2.8,0,0,0,22.2,21.68,21.555,28.826,null,null,-1.145815
BHV,3/9/2009 12:00:00 AM,21,21.7,21,21.4,2200,22,19.2,20.6,0.8,3.88,0,0,0,22.04,21.77,21.415,28.476,null,null,0.4591515
BHV,3/6/2009 12:00:00 AM,20.3,20.7,20.3,20.6,1800,23.2,20.2,21.7,-1.1,-5.07,0,0,0,21.66,21.73,21.305,28.11,null,null,3.051227
BHV,3/5/2009 12:00:00 AM,21.7,21.7,21.7,21.7,1800,22.8,20,21.4,0.3,1.4,0,0,0,21.66,21.75,21.315,27.742,null,null,-1.784044
BHV,3/4/2009 12:00:00 AM,21.4,21.4,21.4,21.4,100,22.4,19.6,21,0.4,1.9,0,0,0,21.42,21.71,21.325,27.368,False,null,-0.6045669
BHV,3/3/2009 12:00:00 AM,21,21,21,21,600,22.4,19.6,21,0,0,0,0,0,21.22,21.71,21.315,26.956,null,null,2.417897
BHV,3/2/2009 12:00:00 AM,21,21,21,21,600,22.7,19.9,21.3,-0.3,-1.41,0,0,0,21.14,21.59,21.355,26.534,null,null,3.487045
BHV,2/27/2009 12:00:00 AM,21.4,21.4,21,21.3,500,22.8,20,21.4,-0.1,-0.47,0,0,0,21.28,21.47,21.36,26.138,null,null,2.61335
BHV,2/26/2009 12:00:00 AM,21.5,21.5,21.1,21.4,3700,23.4,20.4,21.9,-0.5,-2.28,0,0,0,21.22,21.44,21.39,25.752,null,null,1.574449
BHV,2/25/2009 12:00:00 AM,21.5,22,21.5,21.9,4800,22.1,19.3,20.7,1.2,5.8,0,0,0,21.32,21.37,21.455,25.368,null,null,15.24851
BHV,2/24/2009 12:00:00 AM,20.8,21,20.2,20.7,2700,22.8,20,21.4,-0.7,-3.27,0,0,0,21.26,21.24,21.46,25.00801,null,null,-12.32605
BHV,2/23/2009 12:00:00 AM,20,22.2,20,21.4,300,22.4,19.6,21,0.4,1.9,0,0,0,21.34,21.24,21.505,24.68,null,null,-2.625574
BHV,2/20/2009 12:00:00 AM,22,22,20.2,21,3000,23.2,20.2,21.7,-0.7,-3.23,0,0,0,21.28,21.28,21.505,24.392,null,null,-3.548775
BHV,2/19/2009 12:00:00 AM,21.4,22.5,21.2,21.7,3000,22.8,20,21.4,0.3,1.4,0,0,0,21.34,21.28,21.515,24.11,null,null,2.622638
BHV,2/18/2009 12:00:00 AM,21,22.4,21,22.4,700,23.8,20.8,22.3,0.1,0.45,0,0,0,21.44,21.38,21.545,23.886,null,null,3.119445
BHV,2/17/2009 12:00:00 AM,22.5,22.5,22.1,22.2,5900,24.1,21.1,22.6,-0.4,-1.77,0,0,0,21.74,21.5,21.605,23.694,null,null,4.989849
BHV,2/16/2009 12:00:00 AM,22.7,22.8,22.5,22.6,1700,24,21,22.5,0.1,0.44,0,0,0,21.98,21.66,21.625,23.518,null,null,6.217213
BHV,2/13/2009 12:00:00 AM,22,22.6,22,22.5,1100,23.7,20.7,22.2,0.3,1.35,0,0,0,22.28,21.78,21.625,23.34,null,null,4.312592
BHV,2/12/2009 12:00:00 AM,22.5,22.5,22,22.2,2500,24.9,21.7,23.3,-1.1,-4.72,0,0,0,22.38,21.86,21.65,23.19,True,null,3.576333
BHV,2/11/2009 12:00:00 AM,23.3,23.3,23.3,23.3,100,24.2,21.2,22.7,0.6,2.64,0,0,0,22.56,22,21.685,23.018,null,null,9.072223
BHV,2/10/2009 12:00:00 AM,22.5,22.8,22.5,22.7,2800,24.3,21.3,22.8,-0.1,-0.44,0,0,0,22.66,22.2,21.72,22.842,null,null,5.340926
BHV,2/9/2009 12:00:00 AM,21.8,23.3,21.8,22.8,7500,23.3,20.3,21.8,1,4.59,0,0,0,22.7,22.34,21.79,22.708,null,null,4.905404
BHV,2/6/2009 12:00:00 AM,21.5,22.5,21.1,21.8,5700,24,21,22.5,-0.7,-3.11,0,0,0,22.56,22.42,21.85,22.548,null,null,0.3118512
BHV,2/5/2009 12:00:00 AM,22.5,23.6,22.3,22.5,2900,25.5,22.3,23.9,-1.4,-5.86,0,0,0,22.62,22.5,21.89,22.392,null,null,4.782927
BHV,2/4/2009 12:00:00 AM,23.9,23.9,23.9,23.9,500,24.9,21.7,23.3,0.6,2.58,0,0,0,22.74,22.65,22.015,22.276,null,null,9.578493
BHV,2/3/2009 12:00:00 AM,24,24,22.6,23.3,5400,25.6,22.4,24,-0.7,-2.92,0,0,0,22.86,22.76,22.13,22.182,null,null,5.784377
BHV,2/2/2009 12:00:00 AM,24,24.2,23.5,24,12400,24.2,21.2,22.7,1.3,5.73,0,0,300,23.1,22.9,22.28,22.104,null,null,7.508317
BHV,1/23/2009 12:00:00 AM,22,23,22,22.7,7700,23.7,20.7,22.2,0.5,2.25,0,0,1700,23.28,22.92,22.35,22.006,null,null,1.27336
BHV,1/22/2009 12:00:00 AM,22.3,22.3,22.2,22.2,500,22.6,19.8,21.2,1,4.72,0,0,0,23.22,22.92,22.39,21.934,null,null,-0.2823474
BHV,1/21/2009 12:00:00 AM,21.7,21.7,20.8,21.2,800,22.3,19.5,20.9,0.3,1.44,0,0,0,22.68,22.71,22.355,21.872,null,null,-4.309079
BHV,1/20/2009 12:00:00 AM,0,0,0,20.9,0,22.3,19.5,20.9,0,0,0,0,0,22.2,22.53,22.365,21.816,null,null,-61.82932
BHV,1/19/2009 12:00:00 AM,21.1,21.1,20.3,20.9,2600,22.4,19.6,21,-0.1,-0.48,0,0,0,21.58,22.34,22.34,21.75,null,null,-6.275369
BHV,1/16/2009 12:00:00 AM,21,21,21,21,1100,22.8,20,21.4,-0.4,-1.87,0,0,0,21.24,22.26,22.34,21.714,null,null,-4.593267
BHV,1/15/2009 12:00:00 AM,21.4,21.4,21.4,21.4,100,22.8,20,21.4,0,0,0,0,0,21.08,22.15,22.325,21.712,null,null,-1.617203
BHV,1/14/2009 12:00:00 AM,0,0,0,21.4,0,22.8,20,21.4,0,0,0,0,0,21.12,21.9,22.275,21.716,null,null,-112.1302
BHV,1/13/2009 12:00:00 AM,21.5,21.5,21.3,21.4,1400,23.3,20.3,21.8,-0.4,-1.83,0,0,0,21.22,21.71,22.235,21.72,null,null,31.68955
BHV,1/12/2009 12:00:00 AM,21.8,21.8,21.7,21.8,1500,23.3,20.3,21.8,0,0,0,0,0,21.4,21.49,22.195,21.752,null,null,59.74188
BHV,1/9/2009 12:00:00 AM,23,23,21.5,21.8,2200,24.5,21.3,22.9,-1.1,-4.8,0,0,0,21.56,21.4,22.16,21.764,null,null,87.04821
BHV,1/8/2009 12:00:00 AM,22.9,22.9,22.9,22.9,200,23.6,20.6,22.1,0.8,3.62,0,0,0,21.86,21.47,22.195,21.806,null,null,110.578
BHV,1/7/2009 12:00:00 AM,22.1,22.1,22,22.1,400,22.1,19.3,20.7,1.4,6.76,0,0,0,22,21.56,22.135,21.836,null,null,41.52358
BHV,1/6/2009 12:00:00 AM,20.5,21.5,20.5,20.7,1800,22.3,19.5,20.9,-0.2,-0.96,0,0,0,21.86,21.54,22.035,21.838,null,null,6.203977
BHV,1/5/2009 12:00:00 AM,20.9,21,20.8,20.9,8800,23.8,20.8,22.3,-1.4,-6.28,0,0,0,21.68,21.54,21.94,21.846,null,null,12.01001
