MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBanCOM,SMA5,SMA10,SMA20,SMA50,GUESS_SMA5_SMA20,GUESS_SMA10_SMA50,CCI
DXV,5/14/2009 12:00:00 AM,8.2,8.2,8,8.2,304990,8.2,7.6,7.9,0.3,3.8,0,0,0,8.999999,9.959999,10.84,10.99,null,null,71.30739
DXV,5/13/2009 12:00:00 AM,7.9,7.9,7.9,7.9,66270,7.9,7.3,7.6,0.3,3.95,0,0,0,8.62,9.599999,10.595,10.95,null,null,37.54352
DXV,5/12/2009 12:00:00 AM,7.6,7.6,7.6,7.6,80160,7.6,7,7.3,0.3,4.11,0,21480,0,8.26,9.26,10.31,10.902,null,null,26.67864
DXV,5/11/2009 12:00:00 AM,7.4,7.6,7.3,7.3,70490,7.7,7.1,7.4,-0.1,-1.35,0,0,0,7.92,8.87,10.04,10.85,null,null,19.88847
DXV,5/8/2009 12:00:00 AM,7.4,7.6,7.4,7.4,45500,7.9,7.3,7.6,-0.2,-2.63,0,0,0,7.68,8.54,9.805,10.794,null,null,14.76384
DXV,5/7/2009 12:00:00 AM,7.6,7.7,7.5,7.6,31670,7.7,7.1,7.4,0.2,2.7,0,0,0,7.56,8.280001,9.605,10.738,null,null,11.3335
DXV,5/6/2009 12:00:00 AM,7.6,7.7,7.4,7.4,62630,8,7.4,7.7,-0.3,-3.9,0,0,0,7.46,8.04,9.42,10.676,False,null,10.24746
DXV,5/5/2009 12:00:00 AM,8,8,7.7,7.7,226130,8,7.4,7.7,0,0,0,0,20000,7.48,7.87,9.25,10.62,null,null,7.630185
DXV,5/4/2009 12:00:00 AM,7.7,7.7,7.7,7.7,24920,7.7,7.1,7.4,0.3,4.05,0,0,12000,7.56,7.739999,9.085,10.564,True,null,7.119397
DXV,4/29/2009 12:00:00 AM,7.3,7.4,7.2,7.4,46670,7.4,6.8,7.1,0.3,4.23,0,0,0,7.56,7.62,8.929999,10.502,null,null,8.115687
DXV,4/28/2009 12:00:00 AM,7.2,7.3,7,7.1,32330,7.4,6.8,7.1,0,0,0,0,0,7.460001,7.510001,8.735,10.434,False,null,8.211617
DXV,4/27/2009 12:00:00 AM,7.1,7.3,7.1,7.1,21570,7.4,6.8,7.2,-0.1,-1.39,0,0,0,7.4,7.43,8.515,10.366,null,null,6.925385
DXV,4/24/2009 12:00:00 AM,7.6,7.6,7.2,7.2,27500,7.7,7.1,7.4,-0.2,-2.7,0,0,0,7.3,7.39,8.324999,10.304,null,null,5.108716
DXV,4/23/2009 12:00:00 AM,7.8,7.8,7.4,7.4,45630,8,7.4,7.7,-0.3,-3.9,0,0,0,7.24,7.400001,8.135,10.242,null,null,3.454007
DXV,4/22/2009 12:00:00 AM,7.6,7.7,7.4,7.7,102070,7.7,7.1,7.4,0.3,4.05,0,0,200,7.3,7.43,7.985,10.196,null,null,2.433007
DXV,4/21/2009 12:00:00 AM,7.1,7.4,7.1,7.4,82080,7.7,7.1,7.4,0,0,0,2000,0,7.36,7.41,7.845,10.144,null,null,3.221998
DXV,4/20/2009 12:00:00 AM,7.5,7.5,7.4,7.4,44790,8,7.4,7.7,-0.3,-3.9,0,0,0,7.42,7.409999,7.724999,10.092,True,null,2.009668
DXV,4/17/2009 12:00:00 AM,7.6,7.7,7.2,7.7,107030,7.8,7.2,7.5,0.2,2.67,0,300,0,7.52,7.41,7.64,10.036,null,null,1.022433
DXV,4/16/2009 12:00:00 AM,7.8,7.9,7.4,7.5,110480,8,7.4,7.7,-0.2,-2.6,0,0,0,7.54,7.39,7.565,9.965999,null,null,0.2284971
DXV,4/15/2009 12:00:00 AM,8.3,8.3,7.7,7.7,74950,8.4,7.6,8,-0.3,-3.75,0,0,5000,7.54,7.420001,7.52,9.899999,null,null,-1.938147
DXV,4/14/2009 12:00:00 AM,7.9,8,7.6,8,269610,8,7.4,7.7,0.3,3.9,0,100,50,7.660001,7.510001,7.51,9.833999,null,null,-2.233545
DXV,4/13/2009 12:00:00 AM,7.7,7.7,7.6,7.7,132420,7.7,7.1,7.4,0.3,4.05,0,0,0,7.72,7.57,7.5,9.761999,null,null,-1.096102
DXV,4/10/2009 12:00:00 AM,7.4,7.5,7.3,7.4,105440,7.6,7,7.3,0.1,1.37,0,0,0,7.66,7.59,7.489999,9.693999,null,null,1.241527
DXV,4/9/2009 12:00:00 AM,7.6,7.6,7.3,7.3,45690,7.9,7.3,7.6,-0.3,-3.95,0,0,0,7.62,7.58,7.489999,9.613999,null,null,1.410444
DXV,4/8/2009 12:00:00 AM,7.6,7.9,7.6,7.6,40260,8.2,7.6,7.9,-0.3,-3.8,0,0,0,7.6,7.570001,7.5,9.53,null,null,-3.021742
DXV,4/7/2009 12:00:00 AM,7.3,7.9,7.3,7.9,129200,7.9,7.3,7.6,0.3,3.95,0,0,0,7.579999,7.62,7.514999,9.446,null,null,-4.052125
DXV,4/3/2009 12:00:00 AM,7.6,7.6,7.6,7.6,31310,7.6,7,7.3,0.3,4.11,0,0,0,7.56,7.64,7.524999,9.344,null,null,-2.580717
DXV,4/2/2009 12:00:00 AM,7.2,7.3,7,7.3,138310,7.3,6.7,7,0.3,4.29,0,50,0,7.54,7.6,7.505,9.224,null,null,26.9875
DXV,4/1/2009 12:00:00 AM,6.9,7,6.8,7,45650,7.1,6.5,6.8,0.2,2.94,0,0,0,7.48,7.55,7.47,9.084001,null,null,133.7018
DXV,3/31/2009 12:00:00 AM,6.6,6.8,6.5,6.8,25440,6.9,6.3,6.6,0.2,3.03,0,0,0,7.320001,7.46,7.44,8.940001,null,null,-447.8377
DXV,3/30/2009 12:00:00 AM,6.6,6.7,6.5,6.6,22830,6.9,6.3,6.6,0,0,0,0,0,7.06,7.32,7.414999,8.804,null,null,-107.7491
DXV,3/27/2009 12:00:00 AM,6.7,6.8,6.6,6.6,31830,7,6.4,6.7,-0.1,-1.49,0,0,0,6.86,7.21,7.389999,8.68,null,null,-55.92411
DXV,3/26/2009 12:00:00 AM,6.7,6.8,6.7,6.7,40590,6.9,6.3,6.6,0.1,1.52,0,0,0,6.74,7.14,7.364999,8.548001,null,null,-36.80206
DXV,3/25/2009 12:00:00 AM,6.7,6.7,6.6,6.6,30570,7,6.4,6.7,-0.1,-1.49,0,0,0,6.66,7.07,7.324999,8.426001,null,null,-35.71046
DXV,3/24/2009 12:00:00 AM,6.7,6.7,6.6,6.7,21660,6.7,6.1,6.4,0.3,4.69,0,0,0,6.64,6.98,7.274999,8.318001,null,null,-33.16189
DXV,3/23/2009 12:00:00 AM,6.6,6.6,6.3,6.4,7700,6.9,6.3,6.6,-0.2,-3.03,0,0,0,6.6,6.829999,7.224999,8.214001,null,null,-47.26709
DXV,3/20/2009 12:00:00 AM,0,6.7,6.6,6.6,2920,7,6.4,6.7,-0.1,-1.49,0,0,0,6.6,6.73,7.185,8.124001,null,null,-37.83451
DXV,3/19/2009 12:00:00 AM,6.9,7.1,6.7,6.7,29450,7.3,6.7,7,-0.3,-4.29,0,0,0,6.599999,6.67,7.135,8.035999,null,False,-25.86752
DXV,3/18/2009 12:00:00 AM,6.9,7,6.8,7,82570,7,6.4,6.7,0.3,4.48,0,0,0,6.679999,6.67,7.11,7.956,null,null,-18.16268
DXV,3/17/2009 12:00:00 AM,6.6,6.8,6.6,6.7,16340,6.9,6.3,6.6,0.1,1.52,0,0,0,6.68,6.66,7.06,7.88,null,null,-41.57367
DXV,3/16/2009 12:00:00 AM,6.5,6.6,6.3,6.6,3210,6.8,6.2,6.5,0.1,1.54,0,0,0,6.72,6.66,6.99,7.791999,null,null,-132.5475
DXV,3/13/2009 12:00:00 AM,6.7,6.7,6.5,6.5,2020,6.8,6.2,6.5,0,0,0,820,0,6.7,6.65,6.929999,7.691999,null,null,168.4845
DXV,3/12/2009 12:00:00 AM,6.5,6.8,6.5,6.5,33040,7.1,6.5,6.8,-0.3,-4.41,0,0,0,6.66,6.63,6.885001,7.602,null,null,49.11761
DXV,3/11/2009 12:00:00 AM,6.9,6.9,6.7,6.8,39170,6.9,6.3,6.6,0.2,3.03,0,0,0,6.62,6.65,6.86,7.513999,null,null,10.50392
DXV,3/10/2009 12:00:00 AM,6.3,6.6,6.3,6.6,32470,6.6,6,6.3,0.3,4.76,0,0,0,6.6,6.64,6.81,7.432,null,null,44.3043
DXV,3/9/2009 12:00:00 AM,6.5,6.5,6.2,6.3,9010,6.5,5.9,6.2,0.1,1.61,0,0,0,6.54,6.63,6.73,7.354,null,null,38.48962
DXV,3/6/2009 12:00:00 AM,6.3,6.3,6.2,6.2,14130,6.6,6,6.3,-0.1,-1.59,0,0,0,6.48,6.59,6.66,7.282,False,null,29.4855
DXV,3/5/2009 12:00:00 AM,6.4,6.4,6.3,6.3,6510,6.6,6,6.3,0,0,0,0,0,6.44,6.55,6.609999,7.219999,null,null,15.56448
DXV,3/4/2009 12:00:00 AM,6.2,6.4,6.2,6.3,10580,6.6,6,6.3,0,0,0,0,0,6.34,6.48,6.574999,7.166,null,null,14.97199
DXV,3/3/2009 12:00:00 AM,6.2,6.3,6.2,6.3,6310,6.7,6.1,6.4,-0.1,-1.56,0,0,0,6.28,6.44,6.549999,7.12,null,null,16.30331
DXV,3/2/2009 12:00:00 AM,6.2,6.4,6.1,6.4,27830,6.7,6.1,6.4,0,0,0,0,0,6.3,6.42,6.539999,7.084,null,null,16.05632
DXV,2/27/2009 12:00:00 AM,6,6.5,6,6.4,10180,6.5,5.9,6.2,0.2,3.23,0,0,0,6.34,6.41,6.53,7.054001,null,null,20.16818
DXV,2/26/2009 12:00:00 AM,6.6,6.6,6.2,6.2,77000,6.8,6.2,6.5,-0.3,-4.62,0,0,0,6.32,6.38,6.505,7.026,null,null,22.34708
DXV,2/25/2009 12:00:00 AM,6.5,6.5,6.4,6.5,40470,6.5,5.9,6.2,0.3,4.84,0,0,0,6.36,6.349999,6.499999,7.010001,null,null,7.702695
DXV,2/24/2009 12:00:00 AM,6.2,6.3,6.2,6.2,25720,6.8,6.2,6.5,-0.3,-4.62,0,0,0,6.34,6.31,6.474999,6.986001,null,null,302.2305
DXV,2/23/2009 12:00:00 AM,6.5,6.5,6.5,6.5,20720,7.1,6.5,6.8,-0.3,-4.41,0,0,0,6.36,6.33,6.48,6.964001,null,null,12.80408
DXV,2/20/2009 12:00:00 AM,6.5,6.8,6.5,6.8,16470,7.1,6.5,6.8,0,0,0,0,0,6.44,6.39,6.49,6.952002,null,null,28.51048
DXV,2/19/2009 12:00:00 AM,6.8,6.8,6.8,6.8,4410,6.8,6.2,6.5,0.3,4.62,0,0,0,6.56,6.44,6.495,6.934001,null,null,23.53771
DXV,2/18/2009 12:00:00 AM,6.6,6.6,6.5,6.5,9350,7.1,6.5,6.8,-0.3,-4.41,0,300,0,6.56,6.460001,6.47,6.910001,null,null,2.687339
DXV,2/17/2009 12:00:00 AM,6.9,6.9,6.8,6.8,5870,7.2,6.6,6.9,-0.1,-1.45,0,0,0,6.68,6.510001,6.475001,6.898002,null,null,18.72138
DXV,2/16/2009 12:00:00 AM,6.9,6.9,6.8,6.9,6210,7.3,6.7,7,-0.1,-1.43,0,0,0,6.76,6.56,6.490001,6.894002,null,null,15.76095
DXV,2/13/2009 12:00:00 AM,6.9,7,6.9,7,2100,7.1,6.5,6.8,0.2,2.94,0,0,0,6.8,6.62,6.515001,6.892001,null,null,15.06676
DXV,2/12/2009 12:00:00 AM,6.9,7.1,6.8,6.8,20630,7.2,6.6,6.9,-0.1,-1.45,0,9380,0,6.8,6.68,6.53,6.884001,null,null,10.28705
DXV,2/11/2009 12:00:00 AM,6.8,6.9,6.8,6.9,18970,7.1,6.5,6.8,0.1,1.47,0,0,0,6.88,6.72,6.535001,6.874002,null,null,7.948187
DXV,2/10/2009 12:00:00 AM,6.8,6.9,6.7,6.8,18810,7,6.4,6.7,0.1,1.49,0,0,0,6.88,6.78,6.545001,6.856001,null,null,5.909133
DXV,2/9/2009 12:00:00 AM,6.7,6.7,6.7,6.7,8500,6.7,6.1,6.4,0.3,4.69,0,0,0,6.84,6.8,6.565,6.842001,null,null,3.118602
DXV,2/6/2009 12:00:00 AM,6.1,6.4,6.1,6.4,25800,6.4,5.8,6.1,0.3,4.92,0,5620,0,6.72,6.760001,6.575001,6.822001,null,null,-4.812207
DXV,2/5/2009 12:00:00 AM,6.4,6.4,6.1,6.1,28800,6.7,6.1,6.4,-0.3,-4.69,0,1180,0,6.58,6.69,6.565,6.79,null,null,-6.56323
DXV,2/4/2009 12:00:00 AM,6.7,6.8,6.4,6.4,40070,7,6.4,6.7,-0.3,-4.48,0,15000,0,6.48,6.68,6.570001,6.768001,null,null,-0.4544793
DXV,2/3/2009 12:00:00 AM,7,7,6.7,6.7,21330,7.3,6.7,7,-0.3,-4.29,0,0,0,6.46,6.67,6.59,6.748,null,null,4.038684
DXV,2/2/2009 12:00:00 AM,7,7.1,7,7,1800,7.6,7,7.3,-0.3,-4.11,0,0,0,6.52,6.68,6.62,6.728001,null,null,7.1703
DXV,1/23/2009 12:00:00 AM,7.3,7.3,7,7.3,17990,7.4,6.8,7.1,0.2,2.82,0,0,0,6.7,6.710001,6.665001,6.72,null,null,8.581053
DXV,1/22/2009 12:00:00 AM,6.9,7.1,6.8,7.1,6780,7.4,6.8,7,0.1,1.43,0,0,0,6.9,6.74,6.710001,6.714,null,null,4.46688
DXV,1/21/2009 12:00:00 AM,7.2,7.2,7,7,3530,7.4,6.8,7.1,-0.1,-1.41,0,0,0,7.02,6.750001,6.735002,6.708001,null,null,4.686541
DXV,1/20/2009 12:00:00 AM,7,7.1,6.7,7.1,30510,7.3,6.7,7,0.1,1.43,0,0,0,7.1,6.78,6.780001,6.698,null,null,2.859927
DXV,1/19/2009 12:00:00 AM,7,7,6.9,7,26970,7.5,6.9,7.2,-0.2,-2.78,0,0,0,7.1,6.81,6.805,6.680001,null,null,2.290872
DXV,1/16/2009 12:00:00 AM,7.4,7.4,7.2,7.2,19330,7.7,7.1,7.4,-0.2,-2.7,0,0,0,7.079999,6.89,6.825001,6.672001,null,True,5.568943
DXV,1/15/2009 12:00:00 AM,7.3,7.4,7.3,7.4,6640,7.8,7.2,7.5,-0.1,-1.33,0,0,0,7.14,7.02,6.855,6.674002,null,null,6.285149
DXV,1/14/2009 12:00:00 AM,7.4,7.5,7.3,7.5,7880,7.7,7.1,7.4,0.1,1.35,0,0,0,7.239999,7.129999,6.905,6.684001,True,null,6.605478
DXV,1/13/2009 12:00:00 AM,7.5,7.6,7.4,7.4,24140,7.9,7.3,7.6,-0.2,-2.63,0,0,0,7.3,7.2,6.935,6.696002,null,null,6.200779
DXV,1/12/2009 12:00:00 AM,7.3,7.8,7.3,7.6,88390,7.8,7.2,7.5,0.1,1.33,0,0,0,7.42,7.26,6.97,6.716001,null,null,6.839073
DXV,1/9/2009 12:00:00 AM,7.4,7.5,7.3,7.5,38620,7.5,6.9,7.2,0.3,4.17,0,0,0,7.48,7.28,6.995,6.734001,null,null,4.914775
DXV,1/8/2009 12:00:00 AM,7.3,7.3,7.2,7.2,55050,7.8,7.2,7.5,-0.3,-4,0,0,0,7.44,7.29,7.014999,6.744,null,null,2.544455
DXV,1/7/2009 12:00:00 AM,7.8,7.8,7.5,7.5,116100,8.1,7.5,7.8,-0.3,-3.85,0,0,0,7.44,7.34,7.045001,6.762001,null,null,6.322902
DXV,1/6/2009 12:00:00 AM,7.7,8,7.6,7.8,60450,8.2,7.6,7.9,-0.1,-1.27,0,0,0,7.52,7.41,7.095,6.784,null,null,7.913232
DXV,1/5/2009 12:00:00 AM,7.5,7.9,7.4,7.9,79670,8,7.4,7.7,0.2,2.6,0,0,300,7.58,7.5,7.155,6.814,null,null,6.435924
DXV,1/2/2009 12:00:00 AM,7.7,7.7,7.5,7.7,105070,7.7,7.1,7.4,0.3,4.05,0,0,0,7.62,7.550001,7.22,6.836,null,null,4.724269
DXV,12/31/2008 12:00:00 AM,7.4,7.4,7.1,7.4,111850,7.4,6.8,7.1,0.3,4.23,30000,0,0,7.66,7.55,7.285,6.849999,null,null,0.7849942
DXV,12/30/2008 12:00:00 AM,7.1,7.1,7.1,7.1,49520,7.1,6.5,6.8,0.3,4.41,0,0,0,7.58,7.510001,7.32,6.851999,null,null,-1.523093
DXV,12/29/2008 12:00:00 AM,6.4,6.8,6.4,6.8,83450,6.8,6.2,6.5,0.3,4.62,0,5000,0,7.38,7.45,7.325,6.853999,null,null,-5.710597
DXV,12/26/2008 12:00:00 AM,6.3,6.6,6.3,6.5,16280,6.8,6.2,6.5,0,0,0,300,0,7.1,7.34,7.300001,6.851999,null,null,-7.906056
DXV,12/25/2008 12:00:00 AM,6.5,6.5,6.1,6.5,44360,6.7,6.1,6.4,0.1,1.56,0,0,0,6.86,7.239999,7.26,6.851999,null,null,-9.422445
DXV,12/24/2008 12:00:00 AM,6.1,6.4,5.8,6.4,110310,6.4,5.8,6.1,0.3,4.92,0,0,0,6.66,7.160001,7.225,6.849999,null,False,-12.08712
DXV,12/23/2008 12:00:00 AM,6.3,6.3,6.1,6.1,38740,6.7,6.1,6.4,-0.3,-4.69,0,0,0,6.46,7.02,7.18,6.835999,null,null,-13.58766
DXV,12/22/2008 12:00:00 AM,6.5,6.5,6.3,6.4,31460,6.5,5.9,6.2,0.2,3.23,0,0,0,6.38,6.88,7.145,6.831999,False,null,-11.39464
DXV,12/19/2008 12:00:00 AM,6,6.3,6,6.2,26310,6.4,5.8,6.1,0.1,1.64,0,0,0,6.32,6.71,7.105,6.829999,null,null,-16.31649
DXV,12/18/2008 12:00:00 AM,6.4,6.4,6.1,6.1,13260,6.6,6,6.3,-0.2,-3.17,0,0,0,6.24,6.549999,7.049999,6.827999,null,null,-17.57311
DXV,12/17/2008 12:00:00 AM,6.2,6.3,5.9,6.3,6120,6.5,5.9,6.2,0.1,1.61,0,0,0,6.22,6.44,6.995,6.827999,null,null,-21.40903
DXV,12/16/2008 12:00:00 AM,6.4,6.4,6.2,6.2,21810,6.8,6.2,6.5,-0.3,-4.62,0,0,0,6.24,6.35,6.929999,6.825999,null,null,-23.37301
DXV,12/15/2008 12:00:00 AM,6.5,6.5,6.3,6.5,23190,6.5,5.9,6.2,0.3,4.84,0,0,0,6.26,6.32,6.885001,6.829999,null,null,-22.81039
DXV,12/12/2008 12:00:00 AM,6.1,6.2,6,6.2,15360,6.3,5.7,6,0.2,3.33,0,0,0,6.26,6.29,6.815,6.825999,null,null,-55.38347
DXV,12/11/2008 12:00:00 AM,5.8,6,5.8,6,37080,6.1,5.7,5.9,0.1,1.69,0,0,0,6.24,6.24,6.74,6.817999,null,null,-276.5663
DXV,12/10/2008 12:00:00 AM,6,6.1,5.8,5.9,26390,6.3,5.7,6,-0.1,-1.67,0,0,0,6.16,6.19,6.675,6.811999,null,null,116.5668
DXV,12/9/2008 12:00:00 AM,6.2,6.4,6,6,9980,6.6,6,6.3,-0.3,-4.76,0,0,0,6.12,6.18,6.6,6.801999,null,null,35.77722
DXV,12/8/2008 12:00:00 AM,6.3,6.3,6.2,6.3,13340,6.8,6.2,6.5,-0.2,-3.08,0,0,0,6.08,6.17,6.525,6.803998,null,null,13.40918
DXV,12/5/2008 12:00:00 AM,6.9,6.9,6.5,6.5,12040,7.1,6.5,6.8,-0.3,-4.41,0,0,0,6.14,6.2,6.455,6.803999,null,null,-5.110794
DXV,12/4/2008 12:00:00 AM,7,7,6.8,6.8,15340,7.3,6.7,7,-0.2,-2.86,0,0,0,6.3,6.27,6.41,6.803999,null,null,-13.44061
DXV,12/3/2008 12:00:00 AM,6.7,7.1,6.6,7,18380,7.2,6.6,6.9,0.1,1.45,0,0,0,6.52,6.34,6.39,6.807999,null,null,-15.71037
DXV,12/2/2008 12:00:00 AM,6.8,7.2,6.8,6.9,7170,7.4,6.8,7.1,-0.2,-2.82,0,0,0,6.7,6.410001,6.38,6.815999,null,null,-20.67259
DXV,12/1/2008 12:00:00 AM,7.3,7.3,7.1,7.1,25900,7.4,6.8,7.1,0,0,0,0,0,6.86,6.47,6.395,6.821999,null,null,-35.07968
DXV,11/28/2008 12:00:00 AM,7.1,7.1,7.1,7.1,59570,7.1,6.5,6.8,0.3,4.41,0,0,0,6.98,6.56,6.425,6.825999,null,null,-58.39141
DXV,11/27/2008 12:00:00 AM,6.5,6.8,6.3,6.8,23180,6.8,6.2,6.5,0.3,4.62,0,0,0,6.98,6.64,6.44,6.821999,null,null,-243.7178
DXV,11/26/2008 12:00:00 AM,6.5,6.8,6.5,6.5,27280,7.1,6.5,6.8,-0.3,-4.41,0,0,0,6.88,6.7,6.445,6.816,null,null,23.35274
DXV,11/25/2008 12:00:00 AM,7,7,6.8,6.8,15010,7.3,6.7,7,-0.2,-2.86,0,0,0,6.86,6.78,6.48,6.814,null,null,26.24415
DXV,11/24/2008 12:00:00 AM,7,7,6.7,7,12000,7.3,6.7,7,0,0,0,1000,0,6.839999,6.85,6.51,6.818,null,null,15.75792
DXV,11/21/2008 12:00:00 AM,7,7.2,7,7,37340,7.6,7,7.3,-0.3,-4.11,0,0,0,6.82,6.9,6.55,6.824,null,null,16.02727
DXV,11/20/2008 12:00:00 AM,7.4,7.5,7.3,7.3,33390,7.9,7.3,7.6,-0.3,-3.95,0,2330,0,6.92,6.95,6.61,6.842,null,null,17.79016
DXV,11/19/2008 12:00:00 AM,7.7,7.8,7.6,7.6,12470,8,7.4,7.7,-0.1,-1.3,0,0,0,7.14,7.01,6.675,6.872,null,null,18.22533
DXV,11/18/2008 12:00:00 AM,7.6,7.7,7.5,7.7,23800,8.1,7.5,7.8,-0.1,-1.28,0,2620,0,7.32,7.089999,6.75,6.898,null,null,13.18867
DXV,11/17/2008 12:00:00 AM,8.1,8.1,7.8,7.8,19590,8.5,7.7,8.1,-0.3,-3.7,0,0,0,7.48,7.16,6.815,6.92,null,null,13.70406
DXV,11/14/2008 12:00:00 AM,8.5,8.5,8.1,8.1,10050,8.5,7.7,8.1,0,0,0,0,0,7.7,7.260001,6.910001,6.942,null,null,14.76411
DXV,11/13/2008 12:00:00 AM,8,8.3,8,8.1,12940,8.6,7.8,8.2,-0.1,-1.22,0,10000,0,7.86,7.39,7.015,6.958001,null,null,10.85135
DXV,11/12/2008 12:00:00 AM,7.8,8.2,7.8,8.2,17650,8.6,7.8,8.2,0,0,0,0,0,7.98,7.56,7.130001,6.98,null,null,8.158122
DXV,11/11/2008 12:00:00 AM,8.1,8.3,8.1,8.2,11690,8.9,8.1,8.5,-0.3,-3.53,0,3950,0,8.08,7.7,7.24,7.004,null,null,7.588303
DXV,11/10/2008 12:00:00 AM,8.1,8.5,8.1,8.5,4950,8.7,7.9,8.3,0.2,2.41,0,1000,0,8.219999,7.85,7.350001,7.032001,null,null,7.451016
DXV,11/7/2008 12:00:00 AM,8.3,8.3,8.3,8.3,14560,9.1,8.3,8.7,-0.4,-4.6,0,0,0,8.26,7.98,7.44,7.058,null,null,5.902612
DXV,11/6/2008 12:00:00 AM,8.7,9.2,8.7,8.7,24190,9.5,8.7,9.1,-0.4,-4.4,0,0,0,8.38,8.12,7.535001,7.088,null,null,8.649335
DXV,11/5/2008 12:00:00 AM,9.1,9.1,9,9.1,41360,9.1,8.3,8.7,0.4,4.6,0,0,0,8.559999,8.27,7.64,7.122,null,null,8.875941
DXV,11/4/2008 12:00:00 AM,8.2,8.7,8.2,8.7,15920,8.8,8,8.4,0.3,3.57,0,100,0,8.66,8.370001,7.730001,7.146,null,null,4.915832
DXV,11/3/2008 12:00:00 AM,8.1,8.4,8.1,8.4,10500,8.9,8.1,8.5,-0.1,-1.18,0,0,0,8.639999,8.429999,7.795001,7.166,null,null,3.13532
DXV,10/31/2008 12:00:00 AM,8.4,8.7,8.4,8.5,5780,8.8,8,8.4,0.1,1.19,0,0,0,8.679999,8.469999,7.864999,7.184,null,null,4.149238
DXV,10/30/2008 12:00:00 AM,8,8.4,7.8,8.4,50390,8.4,7.6,8,0.4,5,0,0,0,8.62,8.499999,7.945,7.202,null,null,1.883572
DXV,10/29/2008 12:00:00 AM,8.4,8.4,8,8,27450,8.4,7.6,8,0,0,0,0,0,8.4,8.48,8.02,7.218,null,null,1.070153
DXV,10/28/2008 12:00:00 AM,8,8.2,8,8,27010,8.8,8,8.4,-0.4,-4.76,0,0,0,8.26,8.460001,8.08,7.228,null,null,0.2762418
DXV,10/27/2008 12:00:00 AM,8.4,8.5,8.4,8.4,11330,9.2,8.4,8.8,-0.4,-4.55,0,0,0,8.26,8.45,8.15,7.240001,null,null,1.997602
DXV,10/24/2008 12:00:00 AM,8.9,9.2,8.8,8.8,31980,9.6,8.8,9.2,-0.4,-4.35,0,0,0,8.32,8.499999,8.24,7.258001,null,null,4.37407
DXV,10/23/2008 12:00:00 AM,9.2,9.2,9.2,9.2,29240,10,9.2,9.6,-0.4,-4.17,0,0,0,8.48,8.55,8.335001,7.288001,null,null,5.285679
DXV,10/22/2008 12:00:00 AM,9.7,9.7,9.6,9.6,9470,10.1,9.3,9.7,-0.1,-1.03,0,0,0,8.8,8.6,8.435,7.332001,null,null,7.11982
DXV,10/21/2008 12:00:00 AM,9.7,9.7,9.5,9.7,21570,9.7,8.9,9.3,0.4,4.3,0,0,0,9.139999,8.7,8.535,7.384,null,null,6.493519
DXV,10/20/2008 12:00:00 AM,9.7,9.7,9.3,9.3,15740,9.8,9,9.4,-0.1,-1.06,0,0,0,9.32,8.79,8.61,7.434,null,null,4.802426
DXV,10/17/2008 12:00:00 AM,9.4,9.5,9.4,9.4,8400,9.8,9,9.4,0,0,0,2000,0,9.440001,8.88,8.675,7.492,null,null,4.422007
DXV,10/16/2008 12:00:00 AM,9.4,9.7,9.4,9.4,25720,10.2,9.4,9.8,-0.4,-4.08,0,0,0,9.48,8.98,8.74,7.550001,null,null,4.545276
DXV,10/15/2008 12:00:00 AM,9.8,9.8,9.8,9.8,40780,9.8,9,9.4,0.4,4.26,0,0,0,9.52,9.160001,8.820001,7.618001,null,null,5.881713
DXV,10/14/2008 12:00:00 AM,9.4,9.4,9.4,9.4,1130,9.4,8.6,9,0.4,4.44,0,0,0,9.46,9.3,8.88,7.684,null,null,3.157751
DXV,10/13/2008 12:00:00 AM,8.7,9.3,8.7,9,18430,9.3,8.5,8.9,0.1,1.12,0,0,0,9.4,9.36,8.905,7.736,null,null,0.6264347
DXV,10/10/2008 12:00:00 AM,9.1,9.3,8.9,8.9,60670,9.7,8.9,9.3,-0.4,-4.3,0,0,0,9.3,9.37,8.934999,7.789999,null,null,0.6605682
DXV,10/9/2008 12:00:00 AM,9.4,9.9,9.3,9.3,36980,9.9,9.1,9.5,-0.2,-2.11,0,0,0,9.28,9.379999,8.964999,7.853999,null,null,3.272632
DXV,10/8/2008 12:00:00 AM,9.5,10,9.5,9.5,43790,10.5,9.5,10,-0.5,-5,0,0,0,9.219999,9.37,8.984999,7.917999,null,null,4.23433
DXV,10/7/2008 12:00:00 AM,10,10,10,10,8170,11,10,10.5,-0.5,-4.76,0,0,960,9.339999,9.400001,9.049999,7.993999,null,null,6.345652
DXV,10/6/2008 12:00:00 AM,10.5,10.5,10.5,10.5,20840,11.5,10.5,11,-0.5,-4.55,0,0,13000,9.639999,9.52,9.155,8.073999,null,null,9.024196
DXV,10/3/2008 12:00:00 AM,11,11.3,11,11,23750,12,11,11.5,-0.5,-4.35,0,0,0,10.06,9.68,9.28,8.169999,null,null,11.66057
DXV,10/2/2008 12:00:00 AM,11.8,11.8,11.4,11.5,24500,12,11,11.5,0,0,0,0,0,10.5,9.89,9.435,8.28,null,null,13.00392
